"Gender","Century","Scope","Country","Name","Frequency"
"Female","21st","Artist","Poland","Agnieszka Polska","2"
"Female","21st","Artist","Portugal","Joana Vasconcelos","3"
"Female","21st","Artist","Portugal","Grada Kilomba","2"
"Female","21st","Artist","Portugal","Aldina Duarte","1"
"Female","21st","Artist","Portugal","Ana Jotta","1"
"Female","21st","Artist","United Kingdom","Tracey Emin","4"
"Female","21st","Artist","United Kingdom","Jenny Saville","2"
"Female","21st","Artist","United Kingdom","Lubaina Himid","2"
"Female","21st","Artist","United Kingdom","Rachel Whiteread","2"
"Female","21st","Artist","United Kingdom","Sarah Lucas","2"
"Female","21st","Artist","Russia","Irina Korina","2"
"Female","21st","Artist","Russia","Taus Makhacheva","2"
"Female","21st","Artist","Russia","AES+F (Tatiana Arzamasova)","1"
"Female","21st","Artist","Russia","Alexandra Afanasyeva","1"
"Female","21st","Artist","Turkey","Hale Tenger","2"
"Female","21st","Artist","Turkey","Nil Yalter","2"
"Female","21st","Artist","Turkey","Pınar Öğrenci","2"
"Female","21st","Artist","Turkey","İnci Eviner","2"
"Female","21st","Artist","Spain","Cristina Iglesias","2"
"Female","21st","Artist","Spain","Dora García","2"
"Female","21st","Artist","Spain","Pilar Albarracín","2"
"Female","21st","Artist","Spain","Aitana","1"
"Female","21st","Philosopher","Germany","Rahel Jaeggi","3"
"Female","21st","Philosopher","Germany","Juliane Rebentisch","2"
"Female","21st","Philosopher","Germany","Andrea Esser","1"
"Female","21st","Philosopher","Germany","Angelika Krebs","1"
"Female","21st","Philosopher","Argentina","Diana Maffia","3"
"Female","21st","Philosopher","Argentina","Analía Saavedra","1"
"Female","21st","Philosopher","Argentina","Beatriz Sarlo","1"
"Female","21st","Philosopher","Brasil","Djamila Ribeiro","3"
"Female","21st","Philosopher","Brasil","Maria Rita Kehl","2"
"Female","21st","Philosopher","Canada","Samantha Brennan","2"
"Female","21st","Philosopher","Canada","Adrien Wing","1"
"Female","21st","Philosopher","Canada","Amelia H. Kearns","1"
"Female","21st","Philosopher","China","Li Yinhe","2"
"Female","21st","Philosopher","China","Zhang Yan","2"
"Female","21st","Philosopher","China","Anna Wu","1"
"Female","21st","Philosopher","South Korea","Kim Hye-won","2"
"Female","21st","Philosopher","South Korea","Kim Yong-ok","2"
"Female","21st","Philosopher","South Korea","Bae Eun-kyung","1"
"Female","21st","Philosopher","South Korea","Choi Hye-young","1"
"Female","21st","Philosopher","South Korea","Choi Sung-Mok","1"
"Female","21st","Philosopher","United States","Linda Martín Alcoff","3"
"Female","21st","Philosopher","United States","Nancy Fraser","3"
"Female","21st","Philosopher","United States","Sally Haslanger","3"
"Female","21st","Philosopher","France","Catherine Malabou","4"
"Female","21st","Philosopher","France","Barbara Cassin","2"
"Female","21st","Philosopher","France","Elisabeth de Fontenay","2"
"Female","21st","Philosopher","France","Monique David-Ménard","2"
"Female","21st","Philosopher","Italy","Donatella Di Cesare","3"
"Female","21st","Philosopher","Italy","Chiara Bottici","2"
"Female","21st","Philosopher","Italy","Roberta De Monticelli","2"
"Female","21st","Philosopher","Japan","Kojin Karatani","2"
"Female","21st","Philosopher","Japan","Yoko Arisaka","2"
"Female","21st","Philosopher","Japan","Yuriko Saito","2"
"Female","21st","Philosopher","Japan","Asha Bhandary","1"
"Female","21st","Philosopher","Japan","Ayako Kano","1"
"Female","21st","Philosopher","Mexico","Alejandra Velázquez","1"
"Female","21st","Philosopher","Mexico","Ana Laura P. A.","1"
"Female","21st","Philosopher","Mexico","Ana María Martínez de la Escalera","1"
"Female","21st","Philosopher","Netherlands","Marli Huijer","2"
"Female","21st","Philosopher","Netherlands","Amanda van der Goot","1"
"Female","21st","Philosopher","Netherlands","Beatrice de Graaf","1"
"Female","21st","Philosopher","Norway","Camilla Serck-Hanssen","2"
"Female","21st","Philosopher","Norway","Amanda Simonsen","1"
"Female","21st","Philosopher","Norway","Andrea H. Solberg","1"
"Female","21st","Philosopher","Norway","Anna O. K. Rømo","1"
"Female","21st","Philosopher","Norway","Anne Granberg","1"
"Female","21st","Philosopher","Poland","Magdalena Środa","3"
"Female","21st","Philosopher","Poland","Agata Bielik-Robson","1"
"Female","21st","Philosopher","Poland","Agnes Heller","1"
"Female","21st","Philosopher","Poland","Agnieszka Graff","1"
"Female","21st","Philosopher","Portugal","Ana Rita Ferreira","1"
"Female","21st","Philosopher","Portugal","Ana Saraiva","1"
"Female","21st","Philosopher","Portugal","Elisabete M. de Sousa","1"
"Female","21st","Philosopher","Portugal","Filipa Maia","1"
"Female","21st","Philosopher","Portugal","Helena Freitas","1"
"Female","21st","Philosopher","United Kingdom","Onora O'Neill","4"
"Female","21st","Philosopher","United Kingdom","Miranda Fricker","3"
"Female","21st","Philosopher","United Kingdom","Rae Langton","3"
"Female","21st","Philosopher","United Kingdom","Angie Hobbs","1"
"Female","21st","Philosopher","United Kingdom","Anna Alexandrova","1"
"Female","21st","Philosopher","Russia","Oksana Timofeeva","2"
"Female","21st","Philosopher","Russia","Anastasia Maslova","1"
"Female","21st","Philosopher","Russia","Anna Al’chuk","1"
"Female","21st","Philosopher","Russia","Anna Grishakova","1"
"Female","21st","Philosopher","Russia","Daria Davydenko","1"
"Female","21st","Philosopher","Turkey","Fatmagül Berktay","2"
"Female","21st","Philosopher","Turkey","Ahu Tuncel","1"
"Female","21st","Philosopher","Turkey","Aslı T. Kadirbeyoğlu","1"
"Female","21st","Philosopher","Turkey","Ayşe Böhürler","1"
"Female","21st","Philosopher","Spain","Alicia Puleo","2"
"Female","21st","Musician","Germany","Alice Merton","3"
"Female","21st","Musician","Germany","Lena Meyer-Landrut","3"
"Female","21st","Musician","Germany","Namika","2"
"Female","21st","Musician","Germany","Alice Tewkesbury","1"
"Female","21st","Musician","Argentina","Lali Espósito","3"
"Female","21st","Musician","Argentina","Nathy Peluso","3"
"Female","21st","Musician","Argentina","Soledad Pastorutti","3"
"Female","21st","Musician","Argentina","Julieta Venegas","2"
"Female","21st","Musician","Argentina","Acho Estol","1"
"Female","21st","Musician","Brasil","Ivete Sangalo","4"
"Female","21st","Musician","Brasil","Karol Conka","3"
"Female","21st","Musician","Brasil","Ludmilla","2"
"Female","21st","Musician","Brasil","Marisa Monte","2"
"Female","21st","Musician","Canada","Alessia Cara","2"
"Female","21st","Musician","Canada","Carly Rae Jepsen","2"
"Female","21st","Musician","China","G.E.M.","4"
"Female","21st","Musician","China","Jane Zhang","4"
"Female","21st","Musician","China","Bibi Zhou","3"
"Female","21st","Musician","China","Li Yuchun","3"
"Female","21st","Musician","China","Faye Wong","2"
"Female","21st","Musician","South Korea","IU","4"
"Female","21st","Musician","South Korea","Sunmi","4"
"Female","21st","Musician","South Korea","Taeyeon","4"
"Female","21st","Musician","South Korea","CL","3"
"Female","21st","Musician","United States","Lady Gaga","5"
"Female","21st","Musician","United States","Taylor Swift","5"
"Female","21st","Musician","United States","Alicia Keys","4"
"Female","21st","Musician","France","Camille","4"
"Female","21st","Musician","France","Christine and the Queens","4"
"Female","21st","Musician","France","Jain","2"
"Female","21st","Musician","Italy","Elisa","4"
"Female","21st","Musician","Italy","Emma Marrone","3"
"Female","21st","Musician","Italy","Laura Pausini","3"
"Female","21st","Musician","Italy","Alessandra Amoroso","2"
"Female","21st","Musician","Italy","Arisa","2"
"Female","21st","Musician","Japan","Hikaru Utada","4"
"Female","21st","Musician","Japan","Aimer","3"
"Female","21st","Musician","Japan","Kyary Pamyu Pamyu","3"
"Female","21st","Musician","Japan","LiSA","3"
"Female","21st","Musician","Mexico","Carla Morrison","4"
"Female","21st","Musician","Mexico","Ximena Sariñana","4"
"Female","21st","Musician","Netherlands","Caro Emerald","3"
"Female","21st","Musician","Netherlands","Eva Simons","2"
"Female","21st","Musician","Netherlands","Floor Jansen","2"
"Female","21st","Musician","Netherlands","Miss Montreal","2"
"Female","21st","Musician","Norway","Sigrid","5"
"Female","21st","Musician","Norway","Aurora","4"
"Female","21st","Musician","Norway","Jenny Hval","2"
"Female","21st","Musician","Poland","Margaret","3"
"Female","21st","Musician","Poland","Sanah","3"
"Female","21st","Musician","Poland","Daria Zawiałow","2"
"Female","21st","Musician","Poland","Ewa Farna","2"
"Female","21st","Musician","Poland","Kasia Nosowska","2"
"Female","21st","Musician","Portugal","Ana Moura","4"
"Female","21st","Musician","Portugal","Carminho","3"
"Female","21st","Musician","United Kingdom","Dua Lipa","5"
"Female","21st","Musician","United Kingdom","Florence Welch","4"
"Female","21st","Musician","United Kingdom","Charli XCX","3"
"Female","21st","Musician","United Kingdom","Jessie Ware","3"
"Female","21st","Musician","Russia","Nyusha","4"
"Female","21st","Musician","Russia","Polina Gagarina","4"
"Female","21st","Musician","Russia","Zemfira","4"
"Female","21st","Musician","Russia","Pelageya","2"
"Female","21st","Musician","Russia","Valeria","2"
"Female","21st","Musician","Turkey","Gülşen","2"
"Female","21st","Musician","Spain","Leiva","2"
"Female","21st","Musician","Spain","Vanesa Martín","2"
"Female","21st","Inventor","Germany","Aisha El Fassajari","1"
"Female","21st","Inventor","Germany","Andrea Sittig","1"
"Female","21st","Inventor","Germany","Anja Wittenberg","1"
"Female","21st","Inventor","Germany","Anke Domaske","1"
"Female","21st","Inventor","Germany","Anna Riebeling","1"
"Female","21st","Inventor","Argentina","Ana María E. Barbero","1"
"Female","21st","Inventor","Argentina","Ana María Llois","1"
"Female","21st","Inventor","Argentina","Andrea P. Lázaro","1"
"Female","21st","Inventor","Argentina","Carolina Perez Catania","1"
"Female","21st","Inventor","Brasil","Adriana Hemerly","1"
"Female","21st","Inventor","Brasil","Adriana Ribeiro","1"
"Female","21st","Inventor","Brasil","Ana Carolina H. de Moraes","1"
"Female","21st","Inventor","Brasil","Ana Karla Borba","1"
"Female","21st","Inventor","Brasil","Ana Paula Campos","1"
"Female","21st","Inventor","Canada","Ana Traore","1"
"Female","21st","Inventor","Canada","Angela Schmidt","1"
"Female","21st","Inventor","Canada","Ann Cavoukian","1"
"Female","21st","Inventor","Canada","Ann Kipling","1"
"Female","21st","Inventor","China","Yi Zhang","2"
"Female","21st","Inventor","China","Chen Lifang","1"
"Female","21st","Inventor","China","Dongmei Li","1"
"Female","21st","Inventor","South Korea","Choi Hyun-sook","1"
"Female","21st","Inventor","South Korea","Ha Jung-eun","1"
"Female","21st","Inventor","South Korea","Han Mi-kyung","1"
"Female","21st","Inventor","South Korea","Hwang Jinhyo","1"
"Female","21st","Inventor","United States","Elizabeth Holmes","2"
"Female","21st","Inventor","United States","Ann Tsukamoto","1"
"Female","21st","Inventor","United States","Arati Prabhakar","1"
"Female","21st","Inventor","France","Laurence Devillers","2"
"Female","21st","Inventor","France","Agnès Duvignau","1"
"Female","21st","Inventor","France","Anne Debroise","1"
"Female","21st","Inventor","France","Anne Kantarjian","1"
"Female","21st","Inventor","Italy","Barbara Caputo","2"
"Female","21st","Inventor","Italy","Alessandra Balduini","1"
"Female","21st","Inventor","Italy","Alessandra Ponte","1"
"Female","21st","Inventor","Italy","Alessandra Stella","1"
"Female","21st","Inventor","Japan","Akane Kamada","1"
"Female","21st","Inventor","Japan","Akira Koyama","1"
"Female","21st","Inventor","Japan","Ayako Yoshizuka","1"
"Female","21st","Inventor","Japan","Ayumi Murata","1"
"Female","21st","Inventor","Mexico","Andrea Belmonte","1"
"Female","21st","Inventor","Mexico","Carolina Martínez Pulido isn't an inventor but María Asunción Arráez","1"
"Female","21st","Inventor","Mexico","Claudia Silvera Irigoyen","1"
"Female","21st","Inventor","Netherlands","Andrea Stultiens","1"
"Female","21st","Inventor","Netherlands","Annelien Bredenoord","1"
"Female","21st","Inventor","Netherlands","Annemieke Koster","1"
"Female","21st","Inventor","Netherlands","Bep Koopsma-Krummels","1"
"Female","21st","Inventor","Netherlands","Carlijn Bouten","1"
"Female","21st","Inventor","Norway","Kristin Skogen Lund","2"
"Female","21st","Inventor","Norway","Anette Lauen","1"
"Female","21st","Inventor","Norway","Anja Strømme","1"
"Female","21st","Inventor","Norway","Anne Line Østby","1"
"Female","21st","Inventor","Poland","Agnieszka Kitlas Golińska","1"
"Female","21st","Inventor","Poland","Agnieszka Kwiatkowska","1"
"Female","21st","Inventor","Poland","Alicja Bieńkowska","1"
"Female","21st","Inventor","Portugal","Ana Aguiar-Ricardo","1"
"Female","21st","Inventor","Portugal","Ana Costa","1"
"Female","21st","Inventor","Portugal","Ana Martinho","1"
"Female","21st","Inventor","United Kingdom","Sophie Wilson","2"
"Female","21st","Inventor","United Kingdom","Amanda Hargreaves","1"
"Female","21st","Inventor","United Kingdom","Anna Ploszajski","1"
"Female","21st","Inventor","United Kingdom","Anne Boden","1"
"Female","21st","Inventor","Russia","Natalia Kasperskaya","2"
"Female","21st","Inventor","Russia","Olga Uskova","2"
"Female","21st","Inventor","Russia","Svetlana Belova","2"
"Female","21st","Inventor","Russia","Alina Edetova","1"
"Female","21st","Inventor","Russia","Alina Kabaeva","1"
"Female","21st","Inventor","Turkey","Name 1","4"
"Female","21st","Inventor","Turkey","Aslı Kırmızı","1"
"Female","21st","Inventor","Turkey","Aysel Arıkan","1"
"Female","21st","Inventor","Turkey","Ayşe Arslan","1"
"Female","21st","Inventor","Turkey","Ayşe Begüm Onbaşıoğlu","1"
"Female","21st","Inventor","Spain","Ana M. López","2"
"Female","21st","Inventor","Spain","Ana Maiques","2"
"Female","21st","Inventor","Spain","Laura Lechuga","2"
"Female","20th","Musician","United States","Tina Turner","3"
"Male","20th","Philosopher","France","Louis Althusser","3"
"Male","20th","Writer","Argentina","Leopoldo Marechal","3"
"Male","20th","Writer","Argentina","Roberto Arlt","3"
"Male","21st","Writer","Italy","Sandro Veronesi","3"
"Male","20th","Politician","Brasil","Tancredo Neves","3"
"Male","20th","Politician","China","Sun Yat-sen","3"
"Male","20th","Politician","South Korea","Roh Tae-woo","3"
"Male","20th","Politician","United States","Dwight D. Eisenhower","3"
"Male","20th","Politician","France","Léon Blum","3"
"Male","20th","Politician","Italy","Palmiro Togliatti","3"
"Male","20th","Politician","Mexico","Plutarco Elías Calles","3"
"Male","20th","Politician","Portugal","Álvaro Cunhal","3"
"Male","20th","Politician","United Kingdom","John Major","3"
"Male","20th","Politician","Russia","Vladimir Lenin","3"
"Male","20th","Politician","Turkey","Celal Bayar","3"
"Male","20th","Politician","Turkey","Mustafa Kemal Atatürk","4"
"Male","20th","Writer","Brasil","Machado de Assis","3"
"Male","20th","Writer","China","Shen Congwen","3"
"Male","20th","Writer","United States","Tennessee Williams","3"
"Male","20th","Writer","Japan","Kōbō Abe","3"
"Male","20th","Writer","Japan","Yasunari Kawabata","4"
"Male","20th","Writer","Portugal","Vergílio Ferreira","3"
"Male","20th","Writer","Turkey","Sabahattin Ali","3"
"Male","20th","Writer","Turkey","Sait Faik Abasıyanık","3"
"Male","20th","Writer","Spain","Miguel de Unamuno","3"
"Male","20th","Athlete","United States","Joe DiMaggio","3"
"Male","20th","Artist","Germany","Georg Baselitz","3"
"Male","20th","Artist","Russia","El Lissitzky","3"
"Male","20th","Artist","Russia","Ilya Repin","3"
"Male","20th","Artist","Spain","Eduardo Chillida","3"
"Male","20th","Philosopher","Germany","Max Horkheimer","3"
"Male","20th","Philosopher","Poland","Tadeusz Kotarbiński","3"
"Male","20th","Musician","Argentina","Luis Alberto Spinetta","3"
"Male","20th","Musician","Brasil","Milton Nascimento","3"
"Male","20th","Musician","United States","Miles Davis","3"
"Male","20th","Musician","United Kingdom","John Lennon","3"
"Male","20th","Musician","Russia","Sviatoslav Richter","3"
"Male","21st","Politician","Germany","Christian Lindner","3"
"Male","21st","Politician","Germany","Sigmar Gabriel","3"
"Male","21st","Politician","China","Zhang Dejiang","3"
"Male","21st","Politician","Italy","Matteo Salvini","3"
