Name,Gender,Century,Scope,Country,DeepSeek_top5_keywords,DeepSeek_sent_neg,DeepSeek_sent_neu,DeepSeek_sent_pos,DeepSeek_sent_compound,DeepSeek_polarity,DeepSeek_subjectivity,Gemini_top5_keywords,Gemini_sent_neg,Gemini_sent_neu,Gemini_sent_pos,Gemini_sent_compound,Gemini_polarity,Gemini_subjectivity,Llama_top5_keywords,Llama_sent_neg,Llama_sent_neu,Llama_sent_pos,Llama_sent_compound,Llama_polarity,Llama_subjectivity,Phi_top5_keywords,Phi_sent_neg,Phi_sent_neu,Phi_sent_pos,Phi_sent_compound,Phi_polarity,Phi_subjectivity,ChatGPT_top5_keywords,ChatGPT_sent_neg,ChatGPT_sent_neu,ChatGPT_sent_pos,ChatGPT_sent_compound,ChatGPT_polarity,ChatGPT_subjectivity
Astrid Næss,Female,20th,Philosopher,Norway,"næss, norwegian, peace, går, må",0.071,0.743,0.186,0.9716,0.0796296296296296,0.1175925925925926,"næss, norwegian, literature, tredje, sonen",0.034,0.804,0.162,0.9726,0.1021164021164021,0.3619929453262785,"næss, norwegian, 1965, provokasjon, kvinnekollektivet",0.036,0.844,0.12,0.9118,0.055392156862745,0.3004901960784313,"næss, norwegian, sparv, silke, livet",0.082,0.83,0.087,0.1476,0.1458333333333333,0.3687499999999999,"næss, astrid, oslo, literary, norwegian",0.006,0.859,0.135,0.9749,0.0880793226381461,0.3085784313725489
Aud Sol Berg,Female,20th,Philosopher,Norway,"berg, children, nordic, oslo, stories",0.0,0.806,0.194,0.9874,0.1805555555555555,0.46,"solberg, norwegian, children, literature, young",0.035,0.853,0.112,0.9246,0.1252604166666667,0.4536458333333333,"solberg, aud, norwegian, writing, norway",0.0,0.833,0.167,0.9917,0.1024305555555555,0.3454861111111111,"berg, aud, sol, immigrant, norway",0.01,0.829,0.16,0.9853,0.1205856643356643,0.4404877174107942,"berg, literature, realism, oslo, norwegian",0.016,0.785,0.199,0.9922,0.159371492704826,0.4801066217732884
Barbara Skarga,Female,20th,Philosopher,Poland,"polish, moral, różnica, społeczeństwo, nkvd",0.042,0.792,0.166,0.9702,0.0772222222222222,0.425,"skarga, polish, philosophical, warsaw, freedom",0.089,0.753,0.158,0.9492,0.0492283950617284,0.312037037037037,"skarga, polish, philosophy, warsaw, philosophical",0.055,0.854,0.09,0.8399,0.114,0.3413333333333333,"skarga, poland, polish, women, barbara",0.027,0.798,0.175,0.9934,0.1327586206896552,0.3175287356321838,"skarga, ethics, philosophical, warsaw, polish",0.026,0.829,0.145,0.9862,0.1181547619047619,0.2934523809523809
Izydora Dąmbska,Female,20th,Philosopher,Poland,"dąmbska, philosophy, analytic, polish, rationalist",0.079,0.802,0.119,0.8817,0.2,0.3944444444444444,"dąmbska, philosophy, polish, kazimierz, lviv",0.039,0.834,0.127,0.9524,0.1196759259259259,0.3884259259259259,"philosophy, dąmbska, lwów, kazimierz, polish",0.065,0.858,0.077,0.25,0.1151515151515151,0.309090909090909,"dąmbska, polish, ziółkowski, izydora, war",0.112,0.771,0.117,0.4005,0.1898358585858586,0.4250315656565657,"dąmbska, philosophy, izydora, warsaw, poland",0.039,0.836,0.125,0.9781,0.1412280701754386,0.3973684210526316
Maria Ossowska,Female,20th,Philosopher,Poland,"ossowska, warsaw, polish, moral, morality",0.076,0.829,0.095,0.4412,0.1666666666666666,0.3677083333333333,"ossowska, warsaw, polish, sociology, moral",0.072,0.744,0.184,0.9856,0.1073717948717948,0.4317307692307692,"ossowska, sociology, polish, ethics, sociological",0.091,0.828,0.08,-0.0,0.0879166666666666,0.4783333333333333,"ossowska, warsaw, intellectual, anti, husserl",0.103,0.713,0.184,0.9764,0.1271739130434782,0.4003623188405796,"ossowska, polish, sociology, warsaw, ethics",0.048,0.865,0.087,0.8831,0.1205882352941176,0.4338235294117648
Alicja Kuczyńska,Female,20th,Philosopher,Poland,"kuczyńska, aesthetics, philosophy, polish, art",0.058,0.836,0.105,0.8773,0.0636363636363636,0.2818181818181818,"kuczyńska, warsaw, philosophy, creativity, aesthetics",0.042,0.803,0.156,0.9776,0.1272727272727272,0.4549242424242424,"kuczyńska, polish, literary, łódź, literature",0.0,0.886,0.114,0.9712,0.1206349206349206,0.3611111111111111,"kuczyńska, alicja, polish, arts, poets",0.031,0.873,0.096,0.9081,0.1734126984126984,0.3337301587301587,"kuczyńska, polish, literary, literature, poland",0.012,0.827,0.161,0.9896,0.1363095238095238,0.3550595238095236
Anna Pałubicka,Female,20th,Philosopher,Poland,"pałubicka, poznań, rationality, philosophy, scientific",0.021,0.813,0.166,0.9838,0.1390350877192982,0.3289473684210526,"pałubicka, polish, counterintelligence, toruń, army",0.062,0.806,0.131,0.9451,0.1627450980392157,0.3980392156862745,"pałubicka, poznań, philosophy, science, mickiewicz",0.013,0.91,0.077,0.943,0.0628472222222222,0.325,"pałubicka, polish, pseudonym, feminist, anna",0.028,0.858,0.114,0.9725,0.1253333333333333,0.4103333333333332,"pałubicka, polish, literary, anna, literature",0.008,0.831,0.16,0.9895,0.1011019283746556,0.2731175390266298
Maria Luísa Ribeiro Ferreira,Female,20th,Philosopher,Portugal,"portuguese, lisbon, philosophy, aesthetics, publications",0.0,0.897,0.103,0.9509,0.1756410256410256,0.3871794871794871,"ferreira, portuguese, lisbon, alemão, último",0.011,0.869,0.12,0.9607,0.1438988095238095,0.2931547619047618,"ferreira, philosophical, portuguese, philosophy, academic",0.0,0.896,0.104,0.9661,0.0763333333333333,0.2723333333333333,"ferreira, portuguese, luísa, maria, ribeiro",0.0,0.879,0.121,0.9861,0.11640625,0.3145833333333332,"ferreira, portuguese, literature, linguistics, literary",0.0,0.827,0.173,0.9914,0.1422222222222222,0.4188888888888889
Agostinha da Silva,Female,20th,Philosopher,Portugal,"porto, agostinha, catarina, utopian, libertarian",0.0,0.834,0.166,0.968,0.1541666666666666,0.3041666666666667,"agostinha, porto, silva, philosophical, da",0.018,0.849,0.133,0.969,0.1309523809523809,0.4091269841269842,"silva, da, brazil, portugal, mysticism",0.029,0.887,0.084,0.8464,0.0816558441558441,0.3934523809523808,"silva, agostinho, brazilian, estrada, viagem",0.044,0.826,0.13,0.9633,0.1220430107526881,0.4274193548387096,"silva, agostinha, portugal, da, feminist",0.0,0.858,0.142,0.987,0.1026515151515151,0.4439772727272728
Aida Fernandes,Female,20th,Philosopher,Portugal,"mozambican, fernandes, mozambique, independence, mágico",0.015,0.908,0.077,0.8555,0.1602564102564102,0.2743589743589744,"goan, fernandes, aida, diaspora, creative",0.012,0.845,0.143,0.975,0.13875,0.33875,"fernandes, brazilian, poetry, literary, writing",0.009,0.864,0.127,0.9816,0.1321180555555555,0.4260416666666666,"fernandes, rights, africa, apartheid, south",0.038,0.826,0.135,0.9815,0.1526010101010101,0.2787626262626262,"aida, lisbon, literary, literature, portuguese",0.009,0.815,0.176,0.9902,0.1512987012987013,0.4348214285714284
Ana Isabel Figueiredo,Female,20th,Philosopher,Portugal,"figueiredo, lisbon, gorda, histórias, avesso",0.01,0.824,0.166,0.9864,0.1217948717948717,0.2634615384615384,"figueiredo, historical, portuguese, colonial, doença",0.011,0.892,0.097,0.9403,0.0932795698924731,0.3311827956989247,"figueiredo, canadian, toronto, portuguese, immigrant",0.019,0.871,0.11,0.9618,0.1444444444444444,0.4384920634920635,"figueiredo, colonialism, portuguese, colonial, portugal",0.011,0.849,0.14,0.9558,0.1545454545454545,0.3068181818181818,"figueiredo, portuguese, isabel, lisbon, literary",0.009,0.845,0.146,0.984,0.1282828282828282,0.3507575757575756
Elizabeth Anscombe,Female,20th,Philosopher,United Kingdom,"anscombe, philosophy, catholic, action, moral",0.058,0.825,0.117,0.8805,0.1087121212121212,0.2287878787878788,"anscombe, wittgenstein, truman, elizabeth, fellowship",0.041,0.804,0.155,0.9756,0.1732608695652174,0.4078985507246376,"anscombe, philosophy, catholicism, rigor, philosophical",0.026,0.881,0.093,0.9312,0.120486111111111,0.3024305555555556,"anscombe, action, ethics, oxford, philosophy",0.05,0.932,0.019,-0.7096,0.132051282051282,0.1653846153846154,"anscombe, intention, ethics, moral, contraception",0.037,0.861,0.102,0.9422,0.0958333333333333,0.3736111111111111
Mary Midgley,Female,20th,Philosopher,United Kingdom,"midgley, ethics, humanities, philosophy, science",0.108,0.784,0.108,-0.0516,0.09375,0.4840277777777778,"midgley, downe, scientism, grounding, reductionism",0.053,0.86,0.087,0.6369,0.1318181818181818,0.4133333333333333,"midgley, reductionism, philosophy, science, husband",0.039,0.929,0.032,-0.5994,0.0486931818181818,0.3129166666666667,"midgley, animal, animals, ethical, moral",0.017,0.818,0.165,0.9908,0.0853395061728395,0.4212962962962962,"midgley, animal, ethical, ethics, philosophy",0.036,0.803,0.161,0.9831,0.1416666666666667,0.4387681159420289
Philippa Foot,Female,20th,Philosopher,United Kingdom,"moral, foot, virtue, oxford, ethics",0.067,0.793,0.14,0.8969,0.1292929292929293,0.3419191919191919,"moral, foot, virtue, ethical, bosanquet",0.042,0.766,0.192,0.9887,0.1381944444444444,0.3944444444444444,"foot, ethics, moral, virtues, oxford",0.015,0.891,0.094,0.9468,0.1204022988505747,0.3764367816091953,"foot, philippa, morality, ethics, oxford",0.016,0.89,0.094,0.8957,0.126,0.3373333333333333,"foot, moral, ethics, philippa, goodness",0.031,0.839,0.13,0.9581,0.1045138888888888,0.3524305555555555
G.E.M. Anscombe,Female,20th,Philosopher,United Kingdom,"anscombe, wittgenstein, philosophy, ethics, catholic",0.051,0.878,0.071,0.624,0.0706140350877193,0.2017543859649123,"anscombe, oxford, philosophy, philosophical, 1941",0.026,0.818,0.156,0.9839,0.1184482758620689,0.3691954022988505,"philosophy, anscombe, philosophical, mind, moral",0.033,0.862,0.105,0.9412,0.1480769230769231,0.3467948717948718,"anscombe, philosophy, moral, catholicism, action",0.005,0.889,0.105,0.9753,0.0697368421052631,0.2543859649122806,"anscombe, intention, philosophy, action, moral",0.024,0.845,0.131,0.9747,0.1476190476190476,0.3928571428571428
Lyubov Axelrod,Female,20th,Philosopher,Russia,"marxist, lenin, axelrod, revolutionary, materialism",0.051,0.902,0.047,-0.1901,0.1158730158730158,0.2388888888888888,"axelrod, marxist, revisionism, rsdlp, plekhanov",0.068,0.851,0.081,0.3612,0.0359375,0.4338541666666666,"marxist, axelrod, philosophical, russian, orthodox",0.041,0.88,0.078,0.5984,0.0822916666666666,0.2947916666666667,"axelrod, lyubov, soviet, fadeyev, rout",0.033,0.862,0.106,0.9097,0.1222222222222222,0.2964285714285714,"axelrod, lyubov, jewish, literature, russian",0.015,0.868,0.117,0.9571,0.0689898989898989,0.3673737373737372
Olga Freidenberg,Female,20th,Philosopher,Russia,"freidenberg, soviet, theories, classical, distant",0.059,0.837,0.104,0.8701,0.1272916666666666,0.3824999999999999,"freidenberg, bakhtin, olga, literary, classical",0.054,0.826,0.12,0.9431,0.1095238095238095,0.3895238095238095,"freidenberg, philology, scholarly, greek, persecution",0.113,0.82,0.067,-0.8984,0.0603316326530612,0.2914965986394557,"freidenberg, kyiv, slavic, linguistics, languages",0.0,0.846,0.154,0.9773,0.2341836734693877,0.4719387755102041,"freidenberg, myth, petersburg, literature, st",0.086,0.796,0.118,0.7851,0.0851806239737274,0.2888341543513957
İoanna Kuçuradi,Female,20th,Philosopher,Turkey,"kuçuradi, philosophy, turkish, human, rights",0.0,0.798,0.202,0.9874,0.0833333333333333,0.2956521739130435,"rights, kuçuradi, human, philosophy, philosophical",0.0,0.856,0.144,0.9851,0.0797222222222222,0.3302777777777777,"philosophy, kuçuradi, turkish, istanbul, fisp",0.01,0.874,0.116,0.9719,0.0813492063492063,0.2761904761904762,"kuçuradi, greek, ioanna, dimitris, mysteries",0.024,0.806,0.169,0.9925,0.092063492063492,0.3186507936507936,"kuçuradi, rights, philosophy, human, turkish",0.0,0.851,0.149,0.9855,0.0717171717171717,0.3020202020202019
Alev Koray,Female,20th,Philosopher,Turkey,"koray, turkish, rosa, istanbul, devekuşu",0.0,0.812,0.188,0.9899,0.0809895833333333,0.4427083333333333,"koray, turkish, senin, karpuz, rumuz",0.01,0.86,0.13,0.9753,0.1473333333333333,0.4136666666666666,"koray, alev, turkish, actress, german",0.04,0.881,0.079,0.8074,0.0984375,0.3296874999999999,"koray, turkish, music, songs, poetry",0.071,0.788,0.141,0.9578,0.198015873015873,0.4166666666666667,"koray, alev, literary, turkish, novel",0.017,0.818,0.165,0.9872,0.1178030303030303,0.4347774621212121
Aylin Çakıcı,Female,20th,Philosopher,Turkey,"çakıcı, aylin, german, unter, kreuzberg",0.039,0.817,0.145,0.9662,0.0796620046620046,0.3262820512820513,"çakıcı, memory, trauma, displacement, cultural",0.04,0.912,0.048,0.128,0.05125,0.2866666666666666,"çakıcı, turkish, turkey, writing, aylin",0.011,0.869,0.12,0.9623,0.1034545454545454,0.2878484848484848,"çakıcı, aylin, rights, kurdish, turkey",0.116,0.708,0.176,0.9581,0.0938888888888889,0.3527777777777777,"çakıcı, aylin, literary, provokes, istanbul",0.031,0.868,0.101,0.881,0.1108585858585858,0.379040404040404
Aynur Yıldız,Female,20th,Philosopher,Turkey,"yıldız, gender, academic, women, aynur",0.011,0.847,0.143,0.9739,0.0892361111111111,0.2774305555555555,"turkish, yıldız, literature, studies, society",0.012,0.918,0.07,0.8481,0.1017857142857142,0.3666005291005291,"kurdish, yıldız, rights, justice, experiences",0.105,0.815,0.08,-0.383,0.1455555555555555,0.4233333333333333,"yıldız, novel, aynur, dove, turkish",0.024,0.783,0.194,0.9853,0.1678571428571428,0.4095238095238095,"yıldız, turkish, literature, literary, aynur",0.008,0.815,0.176,0.9905,0.1141849529780564,0.3607889237199582
Amelia Valcárcel,Female,20th,Philosopher,Spain,"valcárcel, feminist, philosophy, perdón, asturiano",0.0,0.898,0.102,0.9382,0.0809523809523809,0.313095238095238,"valcárcel, feminist, spanish, feminism, thought",0.0,0.884,0.116,0.9762,0.0973214285714285,0.3038690476190476,"feminist, valcárcel, spanish, madrid, philosophy",0.0,0.896,0.104,0.975,0.0655443322109988,0.3507856341189674,"valcárcel, latin, silencio, american, ferment",0.031,0.802,0.167,0.9774,0.1246666666666666,0.3776666666666666,"valcárcel, feminist, spanish, en, gender",0.0,0.868,0.132,0.9853,0.0706123737373737,0.2484532828282828
Celia Amorós,Female,20th,Philosopher,Spain,"amorós, feminist, valencia, complutense, hacia",0.024,0.822,0.154,0.9674,0.1972222222222222,0.3972222222222222,"amorós, feminist, valencia, spanish, philosophy",0.032,0.851,0.117,0.9638,0.131547619047619,0.3999999999999999,"feminist, amorós, reason, philosophy, valencia",0.01,0.901,0.089,0.946,0.0777910685805422,0.3033094098883572,"amorós, barcelona, feminist, feminism, women",0.007,0.834,0.16,0.9844,0.0955882352941176,0.3367647058823529,"amorós, feminist, spanish, valencia, gender",0.02,0.87,0.11,0.9638,0.1091897233201581,0.3331686429512517
Victoria Camps,Female,20th,Philosopher,Spain,"ethics, spanish, barcelona, camps, las",0.016,0.894,0.089,0.8957,0.0893518518518518,0.3106481481481481,"camps, barcelona, philosophy, ethical, virtues",0.0,0.799,0.201,0.9928,0.0941837732160313,0.3491333934882321,"barcelona, camps, ethics, spanish, el",0.0,0.905,0.095,0.9558,0.1170833333333333,0.32375,"camps, spanish, cinema, victoria, la",0.0,0.824,0.176,0.9883,0.125,0.3691176470588235,"camps, barcelona, ethics, philosophy, spanish",0.0,0.832,0.168,0.9883,0.119,0.286
Marlene Dietrich,Female,20th,Musician,Germany,"dietrich, lola, performer, hollywood, 1930",0.022,0.828,0.15,0.9633,0.2425925925925926,0.45,"sternberg, dietrich, cabaret, nazi, films",0.053,0.855,0.092,0.6757,0.1402255639097744,0.4589598997493734,"dietrich, film, actress, perform, subject",0.03,0.881,0.089,0.9136,0.1142045454545454,0.3742424242424242,"dietrich, films, spy, singer, hollywood",0.042,0.854,0.104,0.9349,0.12125,0.2774999999999999,"dietrich, marlene, 1930, berlin, films",0.042,0.841,0.117,0.9313,0.1519047619047619,0.4094761904761905
Hildegard Knef,Female,20th,Musician,Germany,"knef, mich, regnen, babelsberg, snows",0.074,0.776,0.15,0.8885,0.16640625,0.2989583333333333,"knef, battles, germany, hildegard, chansonnière",0.173,0.7,0.127,-0.8555,0.1608695652173913,0.4119565217391304,"knef, gaining, regnen, murderers, exempted",0.121,0.716,0.162,0.8537,0.1241666666666666,0.3058333333333333,"knef, das, hildegard, domenico, film",0.0,0.909,0.091,0.9604,0.0608695652173913,0.4097826086956521,"knef, hildegard, german, cinema, germany",0.019,0.86,0.122,0.9538,0.1440268065268065,0.4001748251748251
Nena,Female,20th,Musician,Germany,"nena, band, willst, gehn, luftballons",0.06,0.825,0.115,0.802,-0.0055555555555555,0.2388888888888889,"nena, band, music, luftballons, reintroduced",0.029,0.833,0.138,0.9705,0.1649090909090909,0.4736969696969696,"nena, luftballons, 99, german, band",0.0,0.856,0.144,0.9865,0.2064229249011857,0.3724967061923583,"nena, band, scheer, farbfilm, vergessen",0.006,0.816,0.178,0.9897,0.2632467532467532,0.4542748917748918,"nena, german, 99, luftballons, music",0.017,0.877,0.106,0.959,0.1370933828076685,0.3762523191094619
Nina Hagen,Female,20th,Musician,Germany,"hagen, nina, punk, actress, euch",0.048,0.911,0.042,-0.0258,0.1836088154269972,0.5004132231404959,"hagen, nina, band, punk, albums",0.04,0.864,0.095,0.9042,0.1069602272727272,0.2554924242424242,"hagen, ramone, dee, nina, band",0.01,0.927,0.062,0.8885,0.0984217171717171,0.3729797979797979,"hagen, ärzte, punk, music, berlin",0.066,0.82,0.114,0.8844,0.1027777777777777,0.3180555555555556,"hagen, nina, punk, music, opera",0.031,0.849,0.119,0.9796,0.1453512396694214,0.3640495867768594
Ute Lemper,Female,20th,Musician,Germany,"lemper, cabaret, theatrical, theater, molière",0.011,0.87,0.119,0.9716,0.0527878787878787,0.2215151515151515,"lemper, cabaret, vienna, theatrical, prospero",0.0,0.861,0.139,0.9803,0.2783189033189033,0.5811688311688311,"lemper, weill, ute, cabaret, vienna",0.038,0.88,0.082,0.8841,0.1451960784313725,0.4552941176470588,"lemper, film, actress, mamma, musical",0.008,0.83,0.161,0.9909,0.1532051282051282,0.2826923076923077,"lemper, cabaret, theater, olympia, ute",0.009,0.916,0.075,0.9001,0.1261679292929293,0.423800505050505
Mercedes Sosa,Female,20th,Musician,Argentina,"sosa, folk, latin, ambassador, music",0.031,0.823,0.146,0.9559,0.1230769230769231,0.2807692307692307,"sosa, argentina, concert, haydée, negra",0.074,0.785,0.141,0.9358,0.0508333333333333,0.3349999999999999,"sosa, music, oppression, latin, argentina",0.0,0.875,0.125,0.984,0.1353174603174603,0.4289682539682539,"sosa, argentine, panchos, songs, mercedes",0.055,0.744,0.202,0.9946,0.1844202898550724,0.4039855072463768,"sosa, argentina, folk, music, mercedes",0.015,0.815,0.17,0.993,0.1129629629629629,0.3969135802469135
Susana Rinaldi,Female,20th,Musician,Argentina,"tango, rinaldi, mujer, el, en",0.045,0.836,0.119,0.9313,0.0779411764705882,0.3406862745098038,"tango, rinaldi, argentine, aires, buenos",0.0,0.862,0.138,0.9804,0.1419523809523809,0.4489523809523808,"tango, rinaldi, buenos, aires, piro",0.0,0.886,0.114,0.9729,0.2983333333333334,0.5888888888888889,"rinaldi, inés, sor, juana, la",0.008,0.859,0.133,0.9887,0.190530303030303,0.340530303030303,"rinaldi, tango, argentine, performances, music",0.017,0.828,0.155,0.9892,0.1327404479578392,0.4001976284584981
Leda Valladares,Female,20th,Musician,Argentina,"valladares, argentine, leda, tucumán, folk",0.0,0.979,0.021,0.4404,0.03,0.1483333333333333,"valladares, argentino, leda, folk, musical",0.008,0.869,0.123,0.9696,0.0829365079365079,0.2674603174603174,"folk, valladares, tucumán, music, recording",0.0,0.894,0.106,0.9732,0.1144736842105263,0.3938596491228069,"valladares, cuban, cuba, poetry, cantón",0.008,0.845,0.147,0.9903,0.1358024691358025,0.373148148148148,"valladares, music, folk, argentine, folklore",0.0,0.791,0.209,0.9946,0.1318840579710145,0.5579710144927535
María Elena Walsh,Female,20th,Musician,Argentina,"leda, walsh, argentina, children, maría",0.016,0.859,0.125,0.9702,0.0833333333333333,0.286111111111111,"walsh, maría, leda, elena, freedom",0.035,0.775,0.19,0.9866,0.0828703703703703,0.523611111111111,"walsh, children, argentine, maría, creating",0.0,0.81,0.19,0.9909,0.2112745098039215,0.4377450980392157,"walsh, children, argentina, buenos, aires",0.037,0.899,0.064,0.3612,0.2691666666666666,0.3633333333333334,"walsh, argentine, argentina, children, songs",0.007,0.818,0.174,0.993,0.1760057471264367,0.4778735632183907
