"Name","Gender","Century","Scope","Country","top5_keywords","sent_neg","sent_neu","sent_pos","sent_compound","polarity","subjectivity"
"Rosario Robles","Female","21st","Politician","Mexico","robles, mexican, rosario, women, el","0.019","0.907","0.075","0.9125","0.10233333333333333","0.2413333333333333"
"Margarita Zavala","Female","21st","Politician","Mexico","drug, zavala, jornada, mexican, guzmán","0.224","0.664","0.112","-0.9758","0.03697916666666666","0.2989583333333333"
"Sigrid Kaag","Female","21st","Politician","Netherlands","kaag, migrant, dutch, cinema, amsterdam","0.041","0.759","0.2","0.9881","0.1935185185185185","0.36296296296296293"
"Kajsa Ollongren","Female","21st","Politician","Netherlands","ollongren, lulu, children, series, books","0.009","0.795","0.196","0.9954","0.20078125","0.5078125"
"Edith Schippers","Female","21st","Politician","Netherlands","schippers, stijl, bauhaus, art, dutch","0.0","0.941","0.059","0.9217","0.2643518518518519","0.6319444444444444"
"Lilianne Ploumen","Female","21st","Politician","Netherlands","ploumen, dutch, journalism, netherlands, political","0.043","0.813","0.144","0.9721","0.06666666666666667","0.41064814814814815"
"Anniken Huitfeldt","Female","21st","Politician","Norway","huitfeldt, norwegian, oslo, norway, linnea","0.067","0.834","0.099","0.818","-0.020833333333333325","0.38027777777777777"
"Hadia Tajik","Female","21st","Politician","Norway","tajik, iranian, hadia, american, experience","0.012","0.848","0.14","0.9882","0.13140495867768598","0.40998622589531675"
"Beata Szydło","Female","21st","Politician","Poland","szydło, pis, poland, minister, prime","0.016","0.909","0.075","0.9325","0.08392857142857144","0.32857142857142846"
"Ewa Kopacz","Female","21st","Politician","Poland","kopacz, european, poland, 2014, lawyer","0.046","0.858","0.096","0.802","0.1185897435897436","0.33269230769230773"
"Hanna Gronkiewicz-Waltz","Female","21st","Politician","Poland","gronkiewicz, waltz, press, york, women","0.012","0.844","0.143","0.9879","0.10345117845117846","0.3940656565656565"
"Elżbieta Rafalska","Female","21st","Politician","Poland","rafalska, polish, elżbieta, adult, literary","0.012","0.819","0.169","0.9915","0.13101173020527862","0.3076735092864125"
"Małgorzata Kidawa-Błońska","Female","21st","Politician","Poland","polish, kidawa, błońska, warsaw, literature","0.026","0.848","0.125","0.9774","0.1305555555555556","0.3138888888888889"
"Isabel Moreira","Female","21st","Politician","Portugal","moreira, portuguese, lisbon, jornal, crime","0.051","0.831","0.118","0.9403","0.12105263157894738","0.3745614035087719"
"Theresa May","Female","21st","Politician","United Kingdom","brexit, mason, cameron, party, conservative","0.035","0.887","0.078","0.926","0.07127976190476192","0.31279761904761905"
"Nicola Sturgeon","Female","21st","Politician","United Kingdom","sturgeon, scotland, scottish, aberdeen, labour","0.015","0.883","0.103","0.9666","0.165625","0.364236111111111"
"Priti Patel","Female","21st","Politician","United Kingdom","patel, immigration, conservative, indian, hold","0.041","0.877","0.082","0.7506","0.16458333333333333","0.39513888888888893"
"Diane Abbott","Female","21st","Politician","United Kingdom","abbott, hackney, diane, black, politics","0.02","0.878","0.101","0.9349","0.11228070175438597","0.3833333333333333"
"Irina Yarovaya","Female","21st","Politician","Russia","yarovaya, russian, lebed, political, russia","0.024","0.867","0.109","0.9766","0.06315789473684212","0.29385964912280693"
"Tatiana Golikova","Female","21st","Politician","Russia","golikova, music, kaliningrad, musicians, piano","0.07","0.849","0.081","0.0823","0.11887626262626262","0.42206439393939393"
"Valentina Matviyenko","Female","21st","Politician","Russia","matviyenko, chair, federation, council, deputy","0.028","0.914","0.058","0.6295","0.127","0.3483333333333333"
"Anna Kuznetsova","Female","21st","Politician","Russia","kuznetsova, émigré, russian, french, russia","0.083","0.839","0.078","-0.4019","0.03474025974025974","0.057467532467532466"
"Ella Pamfilova","Female","21st","Politician","Russia","pamfilova, russia, russian, chair, federation","0.022","0.826","0.152","0.9761","0.13552631578947366","0.36096491228070177"
"Meral Akşener","Female","21st","Politician","Turkey","akşener, turkish, sp, secularism, party","0.08","0.72","0.2","0.9815","0.0984126984126984","0.40238095238095234"
"Fatma Şahin","Female","21st","Politician","Turkey","şahin, turkish, women, radio, sabah","0.04","0.864","0.095","0.9243","0.117","0.36499999999999994"
"Canan Kaftancıoğlu","Female","21st","Politician","Turkey","kaftancıoğlu, turkish, şehirdeki, süper, çocukları","0.015","0.857","0.127","0.946","0.0661764705882353","0.4421568627450981"
"Emine Erdoğan","Female","21st","Politician","Turkey","erdoğan, little, son, political, mother","0.091","0.804","0.105","0.4215","0.06608974358974361","0.356025641025641"
"Carmen Calvo","Female","21st","Politician","Spain","calvo, argentine, internado, carmen, television","0.015","0.839","0.146","0.9799","0.12256944444444445","0.4100694444444444"
"Irene Montero","Female","21st","Politician","Spain","montero, spanish, ingleses, irene, viajero","0.015","0.881","0.104","0.91","0.08750000000000002","0.28125"
"Isabel Diaz Ayuso","Female","21st","Politician","Spain","ayuso, madrid, mayor, diaz, spain","0.024","0.887","0.089","0.9423","0.12","0.2806666666666666"
"Meritxell Batet","Female","21st","Politician","Spain","batet, film, vanished, spanish, best","0.01","0.66","0.33","0.9986","0.22183333333333333","0.349"
"Soraya Sáenz de Santamaría","Female","21st","Politician","Spain","amnesty, spanish, santamaría, sáenz, francoist","0.101","0.766","0.133","0.7506","0.075","0.14839285714285716"
"Ada Yonath","Female","21st","Scientist","Germany","yonath, ribosome, ada, crystallography, israel","0.007","0.854","0.139","0.9886","0.14038461538461539","0.5269230769230769"
"Antje Boetius","Female","21st","Scientist","Germany","boetius, german, stasi, journalism, investigative","0.033","0.866","0.1","0.9477","0.09986559139784947","0.30161290322580636"
"Emmanuelle Charpentier","Female","21st","Scientist","Germany","charpentier, emmanuelle, bacterial, genome, editing","0.012","0.853","0.135","0.9821","0.17518939393939392","0.46799242424242415"
"Carolina Mera","Female","21st","Scientist","Argentina","mera, argentine, carolina, social, address","0.033","0.833","0.134","0.964","0.08490957966764417","0.3739369501466276"
"Sandra Díaz","Female","21st","Scientist","Argentina","díaz, plant, galápagos, conservation, endangered","0.0","0.884","0.116","0.9735","0.16145833333333334","0.4854166666666666"
"Alicia Dickenstein","Female","21st","Scientist","Argentina","dickenstein, rosales, children, lista, list","0.028","0.753","0.219","0.995","0.1839506172839506","0.41358024691358025"
"Suzana Herculano-Houzel","Female","21st","Scientist","Brasil","herculano, houzel, brain, neurons, human","0.0","0.9","0.1","0.9785","0.033695652173913036","0.30326086956521736"
"Adriana Tonini","Female","21st","Scientist","Brasil","tonini, italian, premio, la, translations","0.009","0.818","0.173","0.9901","0.08202861952861955","0.30545033670033667"
"Donna Strickland","Female","21st","Scientist","Canada","strickland, laser, physics, pulses, pulse","0.0","0.864","0.136","0.9911","0.21305361305361303","0.5638111888111887"
"Julie Payette","Female","21st","Scientist","Canada","payette, space, quebec, iss, astronaut","0.0","0.852","0.148","0.9735","0.2598958333333333","0.4234375"
"Molly Shoichet","Female","21st","Scientist","Canada","shoichet, syndrome, fred, memoir, raising","0.069","0.782","0.149","0.9673","0.03811858076563959","0.46370214752567707"
"Victoria Kaspi","Female","21st","Scientist","Canada","kaspi, israel, astronaut, aviv, tel","0.0","0.917","0.083","0.9601","0.10482456140350878","0.3057017543859649"
"Wang Yaping","Female","21st","Scientist","China","wang, yaping, loss, china, shanghai","0.055","0.798","0.147","0.981","0.14523809523809522","0.4226190476190476"
"Chen Hualan","Female","21st","Scientist","China","chen, hualan, chinese, theater, acting","0.057","0.77","0.172","0.9838","0.04142156862745098","0.21323529411764705"
"Chen Wei","Female","21st","Scientist","China","wei, chen, chinese, china, cultural","0.042","0.842","0.116","0.9686","0.09355036855036857","0.24494266994266983"
"Chen Xianhui","Female","21st","Scientist","China","xianhui, chen, chinese, studies, peking","0.0","0.898","0.102","0.9716","0.09833333333333334","0.30083333333333334"
"Kim Eun-ji","Female","21st","Scientist","South Korea","kim, ji, eun, entertainment, actress","0.01","0.823","0.167","0.9897","0.3115047155225727","0.4862515460729746"
"Lee Eun-joo","Female","21st","Scientist","South Korea","lee, joo, eun, voices, parenthood","0.025","0.799","0.176","0.9892","0.0909013605442177","0.32818877551020403"
"Yoon Se-Hyun","Female","21st","Scientist","South Korea","yoon, hyun, se, heart, house","0.0","0.86","0.14","0.9761","0.20769230769230768","0.4333333333333333"
"Choi Mi-kyung","Female","21st","Scientist","South Korea","korean, choi, kyung, mi, housemaid","0.015","0.855","0.129","0.9839","0.10946969696969697","0.2420454545454545"
"Chul Hee Choi","Female","21st","Scientist","South Korea","choi, korean, chul, womans, ewha","0.01","0.866","0.123","0.9842","0.0795977011494253","0.29137931034482756"
"Carolyn Bertozzi","Female","21st","Scientist","United States","chemistry, bertozzi, click, biology, reactions","0.0","0.899","0.101","0.9788","0.13150252525252523","0.4552398989898989"
"Katalin Karikó","Female","21st","Scientist","United States","mrna, karikó, vaccines, interference, rna","0.0","0.924","0.076","0.9432","0.2255555555555556","0.6141666666666666"
"Angela Belcher","Female","21st","Scientist","United States","belcher, biology, yeast, materials, synthetic","0.0","0.911","0.089","0.9578","0.2261904761904762","0.5541666666666666"
"Francoise Barre-Sinoussi","Female","21st","Scientist","France","hiv, barre, sinoussi, institut, pasteur","0.006","0.912","0.082","0.9413","0.1673611111111111","0.30208333333333337"
"Anne L'Huillier","Female","21st","Scientist","France","huillier, anne, romantic, french, versed","0.055","0.782","0.162","0.9741","0.11696428571428573","0.35267857142857145"
"Claire Voisin","Female","21st","Scientist","France","voisin, fermat, theorem, number, algebraic","0.0","0.836","0.164","0.994","0.20148809523809524","0.37589285714285714"
"Agnès Barthélémy","Female","21st","Scientist","France","barthélémy, monde, le, agnès, journalist","0.011","0.874","0.115","0.9743","0.1297619047619048","0.4416666666666666"
"Fabiola Gianotti","Female","21st","Scientist","Italy","gianotti, observers, higgs, boson, cern","0.0","0.925","0.075","0.936","0.275748556998557","0.5631764069264069"
"Alessandra Buonanno","Female","21st","Scientist","Italy","buonanno, premio, italian, di, campiello","0.008","0.784","0.208","0.9947","0.13762626262626265","0.37323232323232325"
"Elena Cattaneo","Female","21st","Scientist","Italy","cattaneo, italian, life, rodolfo, reggio","0.047","0.86","0.093","0.8598","0.11442307692307693","0.38333333333333336"
"Lucia Votano","Female","21st","Scientist","Italy","votano, italian, lucia, literary, del","0.09","0.749","0.161","0.9449","0.11333333333333333","0.326547619047619"
"Maria Chiara Carrozza","Female","21st","Scientist","Italy","carrozza, italian, inchiesta, bagutta, sinistra","0.013","0.799","0.187","0.9939","0.12284946236559141","0.3497311827956989"
"Aiko Yamaguchi","Female","21st","Scientist","Japan","yamaguchi, children, aiko, ringo, minds","0.0","0.769","0.231","0.9968","0.24795173961840625","0.5226992143658811"
"Akira Yoshimura","Female","21st","Scientist","Japan","yoshimura, photography, tokyo, akira, photographers","0.006","0.902","0.092","0.9535","0.1367032392894462","0.3620950888192268"
"Elizabeth Blackburn","Female","21st","Scientist","Japan","blackburn, telomeres, telomerase, telomere, cellular","0.044","0.846","0.11","0.9485","0.052976190476190475","0.5154017857142857"
"María Elena Álvarez-Buylla","Female","21st","Scientist","Mexico","bolivia, bolivian, buylla, indigenous, álvarez","0.01","0.922","0.068","0.886","0.11853535353535355","0.2686363636363636"
"Alicia Negrón Mendoza","Female","21st","Scientist","Mexico","negrón, mendoza, colombia, literary, permeate","0.0","0.883","0.117","0.9779","0.11843434343434345","0.33964646464646453"
"Ana Cecilia Noguez Garrido","Female","21st","Scientist","Mexico","noguez, argentina, desbarrancadero, garrido, latin","0.008","0.823","0.169","0.9908","0.05877039627039628","0.25049533799533796"
"Ana María López-Colomé","Female","21st","Scientist","Mexico","colomé, lópez, theatre, ministerio, tiempo","0.0","0.766","0.234","0.9961","0.2337542087542088","0.43134118967452306"
"Cisca Wijmenga","Female","21st","Scientist","Netherlands","wijmenga, dutch, women, feminist, literature","0.035","0.906","0.059","0.5423","0.11000000000000001","0.41500000000000004"
"Eveline Crone","Female","21st","Scientist","Netherlands","crone, ghost, eveline, australian, oceans","0.06","0.683","0.257","0.9934","0.19871794871794873","0.4987179487179487"
"Marileen Dogterom","Female","21st","Scientist","Netherlands","dogterom, monochrome, 1954, art, expressionism","0.03","0.818","0.152","0.9819","0.163","0.5306666666666667"
"Naomi Ellemers","Female","21st","Scientist","Netherlands","ellemers, group, social, psychology, research","0.005","0.829","0.166","0.9925","0.08026315789473686","0.25921052631578945"
"Camilla Stoltenberg","Female","21st","Scientist","Norway","camilla, stoltenberg, denmark, erik, penalty","0.037","0.863","0.1","0.9343","0.09198717948717948","0.3298076923076922"
"Anette Ellingsen","Female","21st","Scientist","Norway","ellingsen, eurovision, anette, norway, norwegian","0.027","0.777","0.196","0.9897","0.14722222222222223","0.3146825396825396"
"Anne Borg","Female","21st","Scientist","Norway","borg, katy, romance, swift, sam","0.0","0.725","0.275","0.9969","0.20451388888888888","0.48854166666666665"
"Anne Lise Børresen-Dale","Female","21st","Scientist","Norway","dale, børresen, lise, norwegian, stories","0.071","0.777","0.153","0.974","0.09318181818181817","0.28787878787878785"
"Agnieszka Chacińska","Female","21st","Scientist","Poland","chacińska, agnieszka, television, polish, hosted","0.009","0.821","0.169","0.9887","0.17003968253968252","0.48611111111111105"
"Joanna Sulkowska","Female","21st","Scientist","Poland","sulkowska, children, joanna, minds, poland","0.006","0.85","0.144","0.9879","0.20860215053763437","0.5155913978494623"
"Magdalena Fikus","Female","21st","Scientist","Poland","fikus, poland, literary, magdalena, krakow","0.025","0.729","0.245","0.997","0.16765151515151505","0.40356060606060606"
"Magdalena Król","Female","21st","Scientist","Poland","król, polish, że, jestem, mówią","0.012","0.816","0.172","0.9911","0.11153846153846156","0.3211538461538461"
