"Name","Gender","Century","Scope","Country","top5_keywords","sent_neg","sent_neu","sent_pos","sent_compound","polarity","subjectivity"
"Rona Ambrose","Female","21st","Politician","Canada","ambrose, conservative, minister, victims, alberta","0.028","0.88","0.092","0.9337","0.1590277777777778","0.4440972222222222"
"Anita Anand","Female","21st","Politician","Canada","anand, journalism, sophie, massacre, reporter","0.072","0.837","0.092","0.6554","0.05185185185185186","0.27222222222222225"
"Carolyn Bennett","Female","21st","Politician","Canada","bennett, indigenous, minister, toronto, public","0.0","0.911","0.089","0.9595","0.08257575757575757","0.3098484848484848"
"Liu Yandong","Female","21st","Politician","China","communist, party, politburo, jiangsu, chinese","0.0","0.906","0.094","0.9531","0.075","0.2714285714285714"
"Sun Chunlan","Female","21st","Politician","China","cpc, macau, committee, party, politburo","0.0","0.866","0.134","0.9844","0.14662698412698413","0.5236111111111112"
"Chen Zhili","Female","21st","Politician","China","education, chen, sectors, chinese, shanghai","0.0","0.917","0.083","0.9451","0.09642857142857143","0.40535714285714286"
"Fu Ying","Female","21st","Politician","China","fu, foreign, chinese, diplomatic, diplomacy","0.072","0.856","0.072","-0.6124","0.020442708333333334","0.30364583333333334"
"Choo Mi-ae","Female","21st","Politician","South Korea","choo, assembly, rights, progressive, justice","0.015","0.85","0.135","0.9726","0.07447916666666667","0.32864583333333336"
"Kang Kyung-wha","Female","21st","Politician","South Korea","south, diplomacy, kang, korean, korea","0.0","0.917","0.083","0.9493","0.043253968253968246","0.25595238095238093"
"Kim Jong-sook","Female","21st","Politician","South Korea","north, kim, korea, defector, defectors","0.119","0.773","0.109","-0.1779","-0.002584670231729059","0.41720142602495547"
"Kamala Harris","Female","21st","Politician","United States","harris, attorney, california, woman, black","0.029","0.858","0.113","0.9633","0.026711560044893376","0.32340067340067336"
"Nancy Pelosi","Female","21st","Politician","United States","pelosi, house, minority, committee, democratic","0.0","0.895","0.105","0.9728","0.19357638888888892","0.4104166666666667"
"Elizabeth Warren","Female","21st","Politician","United States","warren, protection, oklahoma, consumer, law","0.035","0.832","0.133","0.9769","0.13517316017316017","0.4490800865800865"
"Alexandria Ocasio-Cortez","Female","21st","Politician","United States","ocasio, cortez, opponent, latina, democratic","0.073","0.867","0.059","-0.5423","0.13350649350649352","0.40383116883116876"
"Najat Vallaud-Belkacem","Female","21st","Politician","France","vallaud, belkacem, rhône, education, socialist","0.042","0.894","0.064","0.4404","0.07361111111111111","0.2986111111111111"
"Ségolène Royal","Female","21st","Politician","France","minister, socialist, children, french, president","0.025","0.943","0.032","0.1154","0.07105263157894737","0.2587719298245614"
"Marine Le Pen","Female","21st","Politician","France","pen, le, fn, rn, party","0.016","0.867","0.117","0.9583","0.20833333333333334","0.5223958333333334"
"Elisabeth Borne","Female","21st","Politician","France","borne, minister, transport, employment, france","0.0","0.945","0.055","0.91","0.10833333333333334","0.41923076923076924"
"Giorgia Meloni","Female","21st","Politician","Italy","meloni, fdi, msi, party, italian","0.027","0.878","0.096","0.9136","0.16875","0.40458333333333324"
"Maria Elena Boschi","Female","21st","Politician","Italy","boschi, renzi, italian, government, centre","0.023","0.894","0.083","0.9023","0.1357843137254902","0.5509803921568628"
"Laura Boldrini","Female","21st","Politician","Italy","refugees, unhcr, nations, italian, migrants","0.026","0.867","0.107","0.9578","0.1005","0.37866666666666665"
"Seiko Noda","Female","21st","Politician","Japan","noda, gifu, seiko, japan, politics","0.0","0.896","0.104","0.967","0.09345238095238095","0.32142857142857145"
"Tomomi Inada","Female","21st","Politician","Japan","inada, ldp, politics, japanese, roles","0.028","0.888","0.084","0.8126","0.0921875","0.4161458333333333"
"Renho Murata","Female","21st","Politician","Japan","dpj, japanese, councillors, house, renho","0.025","0.856","0.12","0.967","0.08563218390804596","0.2761494252873563"
"Mizuho Fukushima","Female","21st","Politician","Japan","fukushima, councillors, tokyo, japanese, lawyer","0.01","0.843","0.147","0.9808","0.13874999999999998","0.3454166666666667"
"Claudia Sheinbaum","Female","21st","Politician","Mexico","sheinbaum, mexico, city, head, energy","0.0","0.862","0.138","0.9868","0.15977564102564104","0.3195512820512821"
"Josefina Vázquez Mota","Female","21st","Politician","Mexico","vázquez, mota, pan, party, mexican","0.018","0.897","0.085","0.9382","0.128125","0.3066666666666667"
"Rosario Robles","Female","21st","Politician","Mexico","date, description, 01, formatted_date, robles","0.046","0.954","0.0","-0.6369","-0.1361111111111111","0.3055555555555556"
"Margarita Zavala","Female","21st","Politician","Mexico","zavala, presidency, mexico, elections, pan","0.026","0.883","0.091","0.8985","0.12055555555555554","0.36000000000000004"
"Sigrid Kaag","Female","21st","Politician","Netherlands","kaag, affairs, nations, foreign, humanitarian","0.0","0.877","0.123","0.9738","0.09054621848739497","0.2530112044817927"
"Kajsa Ollongren","Female","21st","Politician","Netherlands","kajsa, ollongren, get_biography, спектакль, ferromagnetic","0.0","1.0","0.0","0.0","0.0","0.0"
"Edith Schippers","Female","21st","Politician","Netherlands","schippers, healthcare, outbreak, dutch, health","0.0","0.922","0.078","0.9559","0.1165909090909091","0.5036363636363635"
"Lilianne Ploumen","Female","21st","Politician","Netherlands","ploumen, cooperation, trade, development, pvda","0.019","0.854","0.127","0.9501","0.10016339869281045","0.32336601307189533"
"Anniken Huitfeldt","Female","21st","Politician","Norway","huitfeldt, minister, norwegian, labour, defence","0.0","0.922","0.078","0.9217","0.04891304347826087","0.22644927536231887"
"Hadia Tajik","Female","21st","Politician","Norway","tajik, pakistani, norway, norwegian, immigrant","0.0","0.877","0.123","0.9792","0.1878217660475725","0.43715379602476384"
"Beata Szydło","Female","21st","Politician","Poland","pis, szydło, polish, party, prime","0.036","0.848","0.115","0.9209","0.17333333333333334","0.4266666666666667"
"Ewa Kopacz","Female","21st","Politician","Poland","kopacz, european, polish, sejm, poland","0.021","0.888","0.091","0.9413","0.07555555555555556","0.3277777777777778"
"Hanna Gronkiewicz-Waltz","Female","21st","Politician","Poland","gronkiewicz, waltz, warsaw, sejm, parliamentary","0.029","0.881","0.09","0.949","0.1859375","0.2901041666666667"
"Elżbieta Rafalska","Female","21st","Politician","Poland","rafalska, polish, szczecin, families, member","0.0","0.9","0.1","0.9531","0.03166666666666666","0.145"
"Małgorzata Kidawa-Błońska","Female","21st","Politician","Poland","kidawa, błońska, polish, film, sejm","0.02","0.879","0.101","0.9477","0.17666666666666667","0.5338888888888889"
"Isabel Moreira","Female","21st","Politician","Portugal","moreira, portuguese, lawyer, lisbon, published","0.017","0.884","0.099","0.9558","0.11145833333333334","0.3177083333333333"
"Theresa May","Female","21st","Politician","United Kingdom","shadow, secretary, prime, eu, minister","0.008","0.865","0.127","0.9796","0.11717171717171718","0.4089646464646464"
"Nicola Sturgeon","Female","21st","Politician","United Kingdom","scottish, snp, scotland, sturgeon, salmond","0.009","0.857","0.134","0.9766","0.22058823529411764","0.534313725490196"
"Priti Patel","Female","21st","Politician","United Kingdom","uk, patel, secretary, minister, conservative","0.028","0.845","0.127","0.9612","0.11692708333333333","0.3921875"
"Diane Abbott","Female","21st","Politician","United Kingdom","abbott, parliament, shadow, british, stoke","0.024","0.869","0.106","0.9413","0.08397435897435898","0.3698717948717949"
"Irina Yarovaya","Female","21st","Politician","Russia","yarovaya, duma, legislative, security, terrorism","0.017","0.879","0.104","0.9538","0.1483974358974359","0.45641025641025645"
"Tatiana Golikova","Female","21st","Politician","Russia","golikova, russia, healthcare, russian, finance","0.0","0.954","0.046","0.796","0.1485294117647059","0.4161764705882353"
"Valentina Matviyenko","Female","21st","Politician","Russia","matviyenko, putin, leningrad, petersburg, ambassador","0.0","0.927","0.073","0.9168","0.16547619047619047","0.4035714285714286"
"Anna Kuznetsova","Female","21st","Politician","Russia","kuznetsova, children, families, rights, values","0.037","0.861","0.102","0.9201","0.08333333333333334","0.3600877192982456"
"Ella Pamfilova","Female","21st","Politician","Russia","","0.0","0.0","0.0","0.0","0.0","0.0"
"Meral Akşener","Female","21st","Politician","Turkey","akşener, mhp, dyp, istanbul, turkish","0.032","0.821","0.148","0.9659","0.257051282051282","0.5339743589743591"
"Fatma Şahin","Female","21st","Politician","Turkey","şahin, gaziantep, chemical, elected, women","0.0","0.874","0.126","0.9686","0.18111111111111108","0.44333333333333336"
"Canan Kaftancıoğlu","Female","21st","Politician","Turkey","kaftancıoğlu, istanbul, turkish, chp, party","0.064","0.769","0.166","0.9776","0.13101851851851853","0.5347222222222222"
"Emine Erdoğan","Female","21st","Politician","Turkey","erdoğan, emine, turkish, tayyip, recep","0.012","0.823","0.165","0.9889","0.18222222222222223","0.4642063492063492"
"Carmen Calvo","Female","21st","Politician","Spain","wikipedia, summary, page, search_results, return","0.028","0.943","0.029","0.0258","0.3333333333333333","0.375"
"Irene Montero","Female","21st","Politician","Spain","montero, rapists, yes, podemos, party","0.061","0.81","0.129","0.9081","0.11666666666666667","0.5537037037037037"
"Isabel Diaz Ayuso","Female","21st","Politician","Spain","ayuso, díaz, madrid, pp, party","0.022","0.911","0.067","0.8316","0.1782738095238095","0.47775297619047613"
"Meritxell Batet","Female","21st","Politician","Spain","batet, spanish, psc, political, barcelona","0.018","0.872","0.11","0.9552","0.044202898550724644","0.2829710144927536"
"Soraya Sáenz de Santamaría","Female","21st","Politician","Spain","rajoy, santamaría, minister, sáenz, pp","0.031","0.882","0.087","0.9259","0.12555555555555556","0.4638888888888889"
"Ada Yonath","Female","21st","Scientist","Germany","yonath, ribosome, crystallography, structure, protein","0.028","0.875","0.097","0.9349","0.0987603305785124","0.46935261707988973"
"Antje Boetius","Female","21st","Scientist","Germany","boetius, ecosystems, ocean, arctic, bremen","0.01","0.874","0.116","0.976","0.1283459595959596","0.44356060606060604"
"Emmanuelle Charpentier","Female","21st","Scientist","Germany","charpentier, genetics, crispr, cas9, gene","0.0","0.904","0.096","0.9682","0.01515151515151515","0.3421717171717172"
"Carolina Mera","Female","21st","Scientist","Argentina","mera, argentine, clarín, novel, buenos","0.009","0.828","0.163","0.987","0.12499999999999999","0.3961538461538462"
"Sandra Díaz","Female","21st","Scientist","Argentina","díaz, biodiversity, ecosystem, intergovernmental, biology","0.0","0.905","0.095","0.969","0.021212121212121213","0.38181818181818183"
"Alicia Dickenstein","Female","21st","Scientist","Argentina","dickenstein, mathematical, mathematics, argentina, latin","0.0","0.91","0.09","0.9517","0.025438596491228066","0.26228070175438595"
"Suzana Herculano-Houzel","Female","21st","Scientist","Brasil","brain, neuroscience, cells, neurons, janeiro","0.004","0.864","0.131","0.9874","0.10637626262626261","0.4380366161616161"
"Adriana Tonini","Female","21st","Scientist","Brasil","tonini, florence, italian, premio, literature","0.009","0.824","0.167","0.9889","0.1635416666666667","0.3392857142857143"
"Donna Strickland","Female","21st","Scientist","Canada","strickland, mourou, optics, physics, amplification","0.0","0.859","0.141","0.9883","0.2173076923076923","0.3794871794871795"
"Julie Payette","Female","21st","Scientist","Canada","payette, astronaut, space, sts, canadian","0.048","0.892","0.06","0.4019","0.04090909090909092","0.37878787878787873"
"Molly Shoichet","Female","21st","Scientist","Canada","shoichet, engineering, tissue, toronto, mit","0.011","0.847","0.142","0.9844","0.08076923076923076","0.35000000000000003"
"Victoria Kaspi","Female","21st","Scientist","Canada","kaspi, neutron, stars, pulsars, physics","0.0","0.898","0.102","0.9758","0.22307692307692306","0.40897435897435896"
"Wang Yaping","Female","21st","Scientist","China","space, wang, chinese, shenzhou, taikonaut","0.0","0.899","0.101","0.9477","0.1706140350877193","0.33859649122807023"
"Chen Hualan","Female","21st","Scientist","China","veterinary, china, medicine, disease, health","0.017","0.873","0.11","0.965","0.06973684210526315","0.36447368421052634"
"Chen Wei","Female","21st","Scientist","China","vaccine, chen, vaccines, covid, amms","0.022","0.941","0.037","0.5267","0.02132352941176471","0.18676470588235294"
"Chen Xianhui","Female","21st","Scientist","China","chen, huaining, topological, physics, aps","0.0","0.926","0.074","0.9545","0.11029411764705882","0.2951680672268907"
"Kim Eun-ji","Female","21st","Scientist","South Korea","kim, south, seoul, writing, literary","0.0","0.782","0.218","0.9942","0.2697368421052632","0.4451754385964913"
"Lee Eun-joo","Female","21st","Scientist","South Korea","south, 22, comedies, gunsan, outpouring","0.18","0.694","0.127","-0.8958","0.09000000000000002","0.5499999999999999"
"Yoon Se-Hyun","Female","21st","Scientist","South Korea","yoon, se, hyun, korean, literary","0.021","0.882","0.098","0.946","0.08194444444444444","0.31597222222222215"
"Choi Mi-kyung","Female","21st","Scientist","South Korea","choi, literary, mi, kyung, dangsin","0.0","0.876","0.124","0.9657","0.09780701754385965","0.23859649122807017"
"Chul Hee Choi","Female","21st","Scientist","South Korea","choi, california, irvine, southern, writing","0.018","0.835","0.146","0.9837","0.16944444444444443","0.3907407407407406"
"Carolyn Bertozzi","Female","21st","Scientist","United States","bertozzi, chemistry, bioorthogonal, glycoscience, glycans","0.0","0.897","0.103","0.9766","0.15613636363636366","0.5329545454545455"
"Katalin Karikó","Female","21st","Scientist","United States","mrna, karikó, hungary, weissman, vaccines","0.029","0.866","0.106","0.9508","0.03333333333333333","0.325"
"Angela Belcher","Female","21st","Scientist","United States","materials, belcher, engineering, science, mit","0.0","0.895","0.105","0.9729","0.1545454545454545","0.49090909090909096"
"Francoise Barre-Sinoussi","Female","21st","Scientist","France","aids, barre, sinoussi, hiv, pasteur","0.0","0.889","0.111","0.9792","0.11805555555555554","0.2736111111111111"
