"Name","Gender","Century","Scope","Country","top5_keywords","sent_neg","sent_neu","sent_pos","sent_compound","polarity","subjectivity"
"Billie Eilish","Female","21st","Artist","United States","eilish, connell, music, billie, year","0.028","0.8","0.173","0.9892","0.18379120879120878","0.5156135531135531"
"Julie Mehretu","Female","21st","Artist","United States","mehretu, art, fellowship, museum, cityscapes","0.0","0.859","0.141","0.9872","0.18625541125541126","0.3522005772005772"
"Tatiana Trouvé","Female","21st","Artist","France","trouvé, art, passage, paris, installations","0.0","0.908","0.092","0.9633","0.13386886102403342","0.45331765935214213"
"Paola Pivi","Female","21st","Artist","Italy","pivi, art, installations, arte, di","0.015","0.899","0.086","0.891","0.15689102564102564","0.5881410256410255"
"Vanessa Beecroft","Female","21st","Artist","Italy","beecroft, art, angeles, los, performance","0.0","0.919","0.081","0.9623","0.14857575757575758","0.5121818181818182"
"Francesca Woodman","Female","21st","Artist","Italy","woodman, photography, chiaroscuro, body, boulder","0.075","0.795","0.13","0.8929","0.16","0.5650000000000001"
"Agata","Female","21st","Artist","Italy","agata, literary, warsaw, conducts, polish","0.023","0.864","0.113","0.9744","0.08800000000000001","0.2553333333333333"
"Anna Feruglio Dal Dan","Female","21st","Artist","Italy","dal, dan, trieste, italian, literary","0.008","0.84","0.152","0.9888","0.11693548387096778","0.3099462365591398"
"Mariko Mori","Female","21st","Artist","Japan","mori, art, mariko, technology, installations","0.0","0.869","0.131","0.985","0.15407925407925407","0.3394522144522144"
"Aya Takano","Female","21st","Artist","Japan","takano, art, illustration, japan, exhibition","0.0","0.875","0.125","0.9831","0.12406655844155844","0.464448051948052"
"Tabaimo","Female","21st","Artist","Japan","tabaimo, art, modern, contemporary, museum","0.021","0.902","0.076","0.9201","0.1598791973791974","0.45372645372645376"
"Melanie Smith","Female","21st","Artist","Mexico","smith, melanie, mental, california, offers","0.023","0.834","0.143","0.9842","0.13660714285714287","0.3949404761904761"
"Belkis Ayón","Female","21st","Artist","Mexico","ayón, cuban, art, afro, havana","0.023","0.83","0.147","0.9784","0.1655","0.42666666666666664"
"Iris van Herpen","Female","21st","Artist","Netherlands","fashion, herpen, van, iris, designs","0.0","0.864","0.136","0.9839","0.2373663101604278","0.6078877005347594"
"Aernout Mik","Female","21st","Artist","Netherlands","mik, art, video, amsterdam, museum","0.015","0.879","0.106","0.9674","0.17030885780885782","0.41299533799533794"
"Anne Sofia","Female","21st","Artist","Netherlands","anne, sofia, authors, novel, crafting","0.015","0.802","0.182","0.9908","0.15222222222222223","0.4130555555555555"
"Ane Brun","Female","21st","Artist","Norway","brun, music, captivating, starts, spilling","0.017","0.836","0.147","0.9865","0.14767676767676766","0.43290404040404046"
"Lotte Konow Lund","Female","21st","Artist","Norway","lund, konow, lotte, norwegian, norway","0.017","0.845","0.138","0.9819","0.10651041666666669","0.28880208333333324"
"Marianne Heier","Female","21st","Artist","Norway","heier, art, installation, contemporary, norway","0.0","0.826","0.174","0.9905","0.174965564738292","0.48397612488521574"
"A K Dolven","Female","21st","Artist","Norway","dolven, art, oslo, biennales, london","0.004","0.881","0.115","0.9589","0.1490692640692641","0.442056277056277"
"Ane Graff","Female","21st","Artist","Norway","graff, ane, art, exhibitions, norway","0.008","0.842","0.15","0.9862","0.22296650717703348","0.4726076555023923"
"Joanna Rajkowska","Female","21st","Artist","Poland","rajkowska, art, warsaw, poland, created","0.043","0.842","0.115","0.9531","0.10454545454545452","0.4308333333333334"
"Katarzyna Kozyra","Female","21st","Artist","Poland","kozyra, art, video, surrounding, warsaw","0.046","0.85","0.103","0.9313","0.15909090909090906","0.371969696969697"
"Monika Sosnowska","Female","21st","Artist","Poland","sosnowska, art, installations, museum, warsaw","0.021","0.873","0.106","0.9618","0.18708333333333335","0.47527777777777774"
"Zofia Kulik","Female","21st","Artist","Poland","kulik, art, krakow, warsaw, artists","0.018","0.859","0.123","0.9792","0.22463427377220485","0.477324973876698"
"Agnieszka Polska","Female","21st","Artist","Poland","polska, art, memory, technology, digital","0.009","0.872","0.119","0.9712","0.13444444444444442","0.3905555555555555"
"Joana Vasconcelos","Female","21st","Artist","Portugal","vasconcelos, art, installations, contemporary, rooftop","0.0","0.87","0.13","0.985","0.17954545454545456","0.41987373737373734"
"Grada Kilomba","Female","21st","Artist","Portugal","kilomba, race, colonialism, postcolonial, grada","0.049","0.827","0.124","0.936","0.10833333333333332","0.41"
"Aldina Duarte","Female","21st","Artist","Portugal","fado, duarte, aldina, portuguese, genre","0.011","0.867","0.122","0.9724","0.13015734265734263","0.5223193473193474"
"Ana Jotta","Female","21st","Artist","Portugal","jotta, art, portugal, painting, geração","0.0","0.869","0.131","0.9834","0.14130434782608697","0.5101449275362319"
"Tracey Emin","Female","21st","Artist","United Kingdom","emin, bed, art, 1963, controversial","0.073","0.853","0.074","-0.4213","0.12366071428571428","0.5452380952380953"
"Jenny Saville","Female","21st","Artist","United Kingdom","saville, art, british, exhibited, museum","0.015","0.862","0.122","0.979","0.1698809203616896","0.3595471835856451"
"Lubaina Himid","Female","21st","Artist","United Kingdom","himid, black, art, collective, artists","0.0","0.828","0.172","0.9906","0.09146270396270396","0.45305944055944064"
"Rachel Whiteread","Female","21st","Artist","United Kingdom","whiteread, cast, art, concrete, interior","0.009","0.882","0.11","0.9666","0.23216783216783218","0.4248543123543123"
"Sarah Lucas","Female","21st","Artist","United Kingdom","lucas, art, british, sculptures, nuds","0.0","0.891","0.109","0.9761","0.17412695329362002","0.4882500215833549"
"Irina Korina","Female","21st","Artist","Russia","korina, art, irina, moscow, artistic","0.011","0.888","0.101","0.9633","0.15728840125391846","0.4225705329153605"
"Taus Makhacheva","Female","21st","Artist","Russia","makhacheva, art, taus, caucasus, contemporary","0.009","0.912","0.079","0.9451","0.11264367816091952","0.3227011494252873"
"AES+F (Tatiana Arzamasova)","Female","21st","Artist","Russia","aes, arzamasova, art, tatiana, moscow","0.022","0.89","0.088","0.9371","0.15202020202020206","0.40202020202020206"
"Alexandra Afanasyeva","Female","21st","Artist","Russia","afanasyeva, poetry, alexandra, moscow, russian","0.008","0.807","0.185","0.992","0.17321428571428565","0.3658333333333333"
"Hale Tenger","Female","21st","Artist","Turkey","tenger, hale, art, turkish, turkey","0.009","0.864","0.127","0.9788","0.11666666666666667","0.4302083333333333"
"Nil Yalter","Female","21st","Artist","Turkey","yalter, art, istanbul, video, feminist","0.012","0.883","0.105","0.9744","0.13586956521739132","0.39166666666666666"
"Pınar Öğrenci","Female","21st","Artist","Turkey","öğrenci, bütün, pınar, turkish, turkey","0.034","0.822","0.144","0.9792","0.0762820512820513","0.36602564102564106"
"İnci Eviner","Female","21st","Artist","Turkey","eviner, istanbul, art, turkey, angeles","0.0","0.869","0.131","0.9803","0.18684062850729521","0.4618967452300787"
"Cristina Iglesias","Female","21st","Artist","Spain","iglesias, art, architecture, madrid, biennale","0.008","0.858","0.133","0.9834","0.16395454545454544","0.48051515151515145"
"Dora García","Female","21st","Artist","Spain","garcía, art, practice, participants, dora","0.008","0.853","0.139","0.9854","0.19228219696969695","0.4345170454545454"
"Pilar Albarracín","Female","21st","Artist","Spain","albarracín, art, arts, museum, pilar","0.009","0.865","0.126","0.9783","0.1377665544332211","0.41066217732884397"
"Aitana","Female","21st","Artist","Spain","aitana, music, spanish, acting, released","0.0","0.853","0.147","0.9856","0.13613095238095235","0.3846825396825396"
"Rahel Jaeggi","Female","21st","Philosopher","Germany","jaeggi, social, berlin, philosophy, philosophical","0.035","0.883","0.082","0.8858","0.06357142857142856","0.3007142857142857"
"Juliane Rebentisch","Female","21st","Philosopher","Germany","rebentisch, encounter, art, aesthetics, juliane","0.019","0.863","0.118","0.9738","0.08762626262626262","0.343939393939394"
"Andrea Esser","Female","21st","Philosopher","Germany","esser, communication, media, intercultural, andrea","0.0","0.887","0.113","0.9805","0.1296401515151515","0.27900883838383833"
"Angelika Krebs","Female","21st","Philosopher","Germany","krebs, literature, literary, angelika, writers","0.014","0.891","0.095","0.9413","0.07742424242424242","0.3250252525252525"
"Diana Maffia","Female","21st","Philosopher","Argentina","maffia, ethics, feminist, philosophy, diana","0.0","0.881","0.119","0.9812","0.11133449883449885","0.39023892773892777"
"Analía Saavedra","Female","21st","Philosopher","Argentina","saavedra, writing, argentine, analía, literature","0.008","0.823","0.169","0.99","0.09913793103448278","0.3267241379310344"
"Beatriz Sarlo","Female","21st","Philosopher","Argentina","sarlo, argentine, argentina, beatriz, cultural","0.055","0.8","0.144","0.9723","0.08","0.37361111111111106"
"Djamila Ribeiro","Female","21st","Philosopher","Brasil","ribeiro, black, djamila, race, paulo","0.04","0.835","0.124","0.9707","0.0433982683982684","0.40140692640692643"
"Maria Rita Kehl","Female","21st","Philosopher","Brasil","kehl, psychoanalytic, brazilian, psychoanalysis, psychology","0.012","0.903","0.085","0.946","0.09459876543209876","0.3391975308641975"
"Samantha Brennan","Female","21st","Philosopher","Canada","brennan, samantha, philosophical, academic, teaching","0.016","0.842","0.143","0.9861","0.09116161616161617","0.3138888888888889"
"Adrien Wing","Female","21st","Philosopher","Canada","wing, legal, law, race, scholarship","0.018","0.862","0.121","0.9705","0.11477272727272729","0.34545454545454546"
"Amelia H. Kearns","Female","21st","Philosopher","Canada","kearns, amelia, creative, glass, shattered","0.027","0.764","0.21","0.9931","0.14023569023569024","0.4301066217732884"
"Li Yinhe","Female","21st","Philosopher","China","sexual, li, sexuality, chinese, china","0.005","0.901","0.094","0.965","0.20050505050505052","0.4651515151515152"
"Zhang Yan","Female","21st","Philosopher","China","zhang, chinese, china, literary, literature","0.008","0.835","0.156","0.9884","0.060049019607843146","0.25514705882352945"
"Anna Wu","Female","21st","Philosopher","China","wu, california, legal, 40, assembly","0.0","0.823","0.177","0.9916","0.1565217391304348","0.3731884057971015"
"Kim Hye-won","Female","21st","Philosopher","South Korea","kim, hye, won, literary, literature","0.014","0.858","0.128","0.9686","0.12196969696969696","0.41107954545454534"
"Kim Yong-ok","Female","21st","Philosopher","South Korea","kim, south, korea, ok, yong","0.047","0.872","0.082","0.7717","0.09450000000000001","0.3239999999999999"
"Bae Eun-kyung","Female","21st","Philosopher","South Korea","bae, eun, kyung, korean, literary","0.008","0.849","0.143","0.9875","0.13205128205128208","0.3362179487179487"
"Choi Hye-young","Female","21st","Philosopher","South Korea","choi, korean, hye, translation, korea","0.008","0.831","0.161","0.9879","0.09967948717948719","0.29583333333333334"
"Choi Sung-Mok","Female","21st","Philosopher","South Korea","choi, mok, sung, literature, literary","0.017","0.807","0.177","0.9894","0.125479797979798","0.35335858585858576"
"Linda Martín Alcoff","Female","21st","Philosopher","United States","alcoff, race, gender, standpoint, whiteness","0.02","0.846","0.133","0.9769","0.05945454545454547","0.30718181818181817"
"Nancy Fraser","Female","21st","Philosopher","United States","fraser, feminist, justice, nancy, theory","0.026","0.834","0.14","0.9832","0.11012396694214874","0.3648071625344353"
"Sally Haslanger","Female","21st","Philosopher","United States","haslanger, philosophy, feminist, social, massachusetts","0.009","0.899","0.092","0.9559","0.07635046113306987","0.3127140974967062"
"Catherine Malabou","Female","21st","Philosopher","France","malabou, plasticity, philosophy, neuroscience, brain","0.021","0.904","0.075","0.9201","0.1670585161964472","0.2949843260188088"
"Barbara Cassin","Female","21st","Philosopher","France","cassin, language, linguistics, philosophy, philosophical","0.0","0.923","0.077","0.9509","0.10657713498622588","0.3388429752066116"
"Elisabeth de Fontenay","Female","21st","Philosopher","France","fontenay, animals, élisabeth, animal, treatment","0.018","0.847","0.134","0.9785","0.11695402298850575","0.38362068965517243"
"Monique David-Ménard","Female","21st","Philosopher","France","ménard, david, université, monique, montréal","0.0","0.892","0.108","0.9756","0.11842105263157897","0.32499999999999996"
"Donatella Di Cesare","Female","21st","Philosopher","Italy","cesare, di, rome, philosophical, migration","0.008","0.938","0.055","0.8201","0.07356321839080461","0.27586206896551724"
"Chiara Bottici","Female","21st","Philosopher","Italy","bottici, imagination, political, chiara, philosophy","0.0","0.871","0.129","0.9816","0.07796345811051693","0.29844028520499105"
"Roberta De Monticelli","Female","21st","Philosopher","Italy","monticelli, philosophy, philosophical, debates, milan","0.0","0.859","0.141","0.9876","0.06846846846846846","0.28198198198198193"
"Kojin Karatani","Female","21st","Philosopher","Japan","karatani, structure, cultural, dichotomy, transcritique","0.025","0.889","0.086","0.9313","0.10343434343434345","0.31681818181818183"
"Yoko Arisaka","Female","21st","Philosopher","Japan","arisaka, japan, shinjuku, tokyo, strongly","0.009","0.881","0.111","0.9746","0.118013468013468","0.3449214365881031"
"Yuriko Saito","Female","21st","Philosopher","Japan","saito, aesthetic, aesthetics, everyday, philosophy","0.009","0.874","0.117","0.9761","0.10007359307359309","0.42280086580086573"
"Asha Bhandary","Female","21st","Philosopher","Japan","nepal, bhandary, nepali, asha, kathmandu","0.008","0.83","0.162","0.9905","0.1233225108225108","0.3570075757575757"
"Ayako Kano","Female","21st","Philosopher","Japan","kano, ayako, japanese, japan, literary","0.016","0.862","0.122","0.9792","0.09964114832535886","0.3450757575757575"
"Alejandra Velázquez","Female","21st","Philosopher","Mexico","velázquez, alejandra, en, madrid, el","0.017","0.809","0.174","0.9892","0.1762820512820513","0.48621794871794866"
"Ana Laura P. A.","Female","21st","Philosopher","Mexico","laura, ana, literature, literary, buenos","0.008","0.813","0.179","0.9918","0.13739304812834224","0.40302584670231717"
"Ana María Martínez de la Escalera","Female","21st","Philosopher","Mexico","escalera, martínez, la, spanish, literary","0.015","0.893","0.092","0.93","0.10955882352941176","0.4124999999999999"
"Marli Huijer","Female","21st","Philosopher","Netherlands","huijer, philosophy, technology, ethics, academic","0.0","0.866","0.134","0.9847","0.075","0.30799999999999994"
"Amanda van der Goot","Female","21st","Philosopher","Netherlands","amanda, oregon, creativity, writing, literary","0.008","0.831","0.161","0.9905","0.14974358974358976","0.3358333333333332"
