"Name","Gender","Century","Scope","Country","top5_keywords","sent_neg","sent_neu","sent_pos","sent_compound","polarity","subjectivity"
"Mariko Mori","Female","21st","Artist","Japan","mori, futuristic, art, ancient, environments","0.016","0.81","0.174","0.9859","0.15784313725490196","0.40392156862745104"
"Aya Takano","Female","21st","Artist","Japan","takano, kaikai, kiki, murakami, lyon","0.009","0.881","0.111","0.9595","0.1522222222222222","0.4505555555555556"
"Tabaimo","Female","21st","Artist","Japan","tabaimo, video, art, animation, japanese","0.038","0.903","0.059","0.4767","0.11598193473193473","0.40049533799533804"
"Melanie Smith","Female","21st","Artist","Mexico","smith, boleyn, tudor, historical, diary","0.009","0.818","0.173","0.9887","0.09907407407407406","0.3861111111111111"
"Belkis Ayón","Female","21st","Artist","Mexico","cuban, ayón, abakuá, belkis, afro","0.095","0.822","0.083","-0.3732","0.15307971014492752","0.48260869565217396"
"Iris van Herpen","Female","21st","Artist","Netherlands","herpen, fashion, van, haute, couture","0.006","0.839","0.155","0.9872","0.14437229437229437","0.5528221778221778"
"Aernout Mik","Female","21st","Artist","Netherlands","mik, video, groningen, installations, works","0.044","0.856","0.1","0.8588","0.038733333333333335","0.3812666666666666"
"Anne Sofia","Female","21st","Artist","Netherlands","sofia, anne, stories, communities, social","0.025","0.838","0.137","0.9769","0.05522247360482655","0.37484917043740573"
"Ane Brun","Female","21st","Artist","Norway","brun, ane, music, sexsmith, brunvoll","0.016","0.871","0.112","0.967","0.17850729517396183","0.47746913580246925"
"Lotte Konow Lund","Female","21st","Artist","Norway","lund, lotte, konow, oslo, novels","0.011","0.879","0.11","0.9393","0.12222222222222223","0.39801587301587305"
"Marianne Heier","Female","21st","Artist","Norway","heier, art, social, welfare, renovating","0.018","0.843","0.139","0.9719","0.09773809523809522","0.34884920634920635"
"A K Dolven","Female","21st","Artist","Norway","dolven, photography, sculpture, artistic, connection","0.033","0.872","0.095","0.9001","0.15610119047619045","0.5172619047619047"
"Ane Graff","Female","21st","Artist","Norway","graff, humans, art, environment, endocrine","0.021","0.881","0.098","0.9419","0.1298245614035088","0.2982456140350877"
"Joanna Rajkowska","Female","21st","Artist","Poland","rajkowska, palm, tree, warsaw, installations","0.037","0.856","0.107","0.9337","0.11742424242424243","0.37083333333333335"
"Katarzyna Kozyra","Female","21st","Artist","Poland","kozyra, animals, video, bathhouse, warsaw","0.069","0.816","0.116","0.8625","0.23554292929292933","0.5055555555555555"
"Monika Sosnowska","Female","21st","Artist","Poland","sosnowska, installations, exhibitions, biennale, venice","0.024","0.88","0.096","0.8934","0.1630681818181818","0.45689393939393935"
"Zofia Kulik","Female","21st","Artist","Poland","kwiekulik, kulik, photographic, 1971, politically","0.076","0.832","0.092","0.4417","0.1630952380952381","0.43941102756892236"
"Agnieszka Polska","Female","21st","Artist","Poland","polska, kilter, bau, gropius, cgi","0.018","0.845","0.138","0.9758","0.11896645021645018","0.43752705627705624"
"Joana Vasconcelos","Female","21st","Artist","Portugal","vasconcelos, palace, installations, visual, lisbon","0.014","0.839","0.147","0.9803","0.2117153679653679","0.47738095238095235"
"Grada Kilomba","Female","21st","Artist","Portugal","kilomba, racism, race, everyday, berlin","0.049","0.883","0.068","0.5423","0.059722222222222225","0.3847222222222222"
"Aldina Duarte","Female","21st","Artist","Portugal","fado, duarte, aldina, quando, preserver","0.013","0.899","0.088","0.899","0.12500000000000003","0.5060000000000001"
"Ana Jotta","Female","21st","Artist","Portugal","jotta, visual, sculpture, art, lisbon","0.029","0.848","0.123","0.9552","0.14932539682539683","0.39883928571428573"
"Tracey Emin","Female","21st","Artist","United Kingdom","emin, art, bed, installations, trauma","0.086","0.777","0.137","0.9206","0.10847922192749779","0.4164323607427055"
"Jenny Saville","Female","21st","Artist","United Kingdom","saville, art, body, scale, purchased","0.011","0.853","0.135","0.9744","0.11909143488090856","0.46707459207459207"
"Lubaina Himid","Female","21st","Artist","United Kingdom","himid, black, art, lubaina, omissions","0.014","0.867","0.119","0.9726","0.10805555555555556","0.43694444444444447"
"Rachel Whiteread","Female","21st","Artist","United Kingdom","cast, concrete, whiteread, plaster, art","0.074","0.829","0.097","0.6478","0.09782051282051282","0.37076923076923074"
"Sarah Lucas","Female","21st","Artist","United Kingdom","lucas, ybas, art, humor, exhibitions","0.036","0.803","0.161","0.9702","0.09813797313797316","0.40689865689865684"
"Irina Korina","Female","21st","Artist","Russia","korina, art, moscow, installations, scale","0.0","0.924","0.076","0.93","0.17896825396825397","0.43015873015873013"
"Taus Makhacheva","Female","21st","Artist","Russia","dagestan, makhacheva, moscow, art, video","0.032","0.883","0.085","0.8854","0.17555555555555558","0.38666666666666666"
"AES+F (Tatiana Arzamasova)","Female","21st","Artist","Russia","aes, digitally, islamic, images, video","0.066","0.896","0.038","-0.7003","0.03149305555555556","0.21208333333333332"
"Alexandra Afanasyeva","Female","21st","Artist","Russia","afanasyeva, russian, slavic, fantasy, folklore","0.011","0.837","0.152","0.9781","0.22708333333333333","0.4414062499999999"
"Hale Tenger","Female","21st","Artist","Turkey","tenger, biennial, izmir, turkey, outside","0.007","0.922","0.07","0.8934","0.1268939393939394","0.3571969696969697"
"Nil Yalter","Female","21st","Artist","Turkey","yalter, feminist, art, engaged, topak","0.007","0.921","0.072","0.9285","0.1729665071770335","0.4796251993620414"
"Pınar Öğrenci","Female","21st","Artist","Turkey","öğrenci, practice, protests, abroad, communities","0.076","0.889","0.035","-0.8625","0.1284090909090909","0.42765151515151517"
"İnci Eviner","Female","21st","Artist","Turkey","eviner, turkey, installations, art, practice","0.01","0.856","0.134","0.9766","0.11466666666666665","0.4476666666666666"
"Cristina Iglesias","Female","21st","Artist","Spain","iglesias, sebastián, sculpture, san, installations","0.008","0.923","0.069","0.9246","0.1090079365079365","0.4003174603174603"
"Dora García","Female","21st","Artist","Spain","garcía, spaces, practice, deviant, joycean","0.023","0.86","0.117","0.9485","0.1270089285714286","0.38325892857142857"
"Pilar Albarracín","Female","21st","Artist","Spain","albarracín, seville, embody, subvert, pilar","0.035","0.889","0.076","0.7712","0.08297101449275361","0.37173913043478257"
"Aitana","Female","21st","Artist","Spain","aitana, operación, triunfo, music, studio","0.01","0.868","0.122","0.9732","0.1268452380952381","0.4069642857142857"
"Rahel Jaeggi","Female","21st","Philosopher","Germany","jaeggi, frankfurt, honneth, capitalism, critique","0.026","0.877","0.097","0.8957","0.09420995670995672","0.26455627705627704"
"Juliane Rebentisch","Female","21st","Philosopher","Germany","rebentisch, frankfurt, universität, adorno, philosophy","0.028","0.922","0.05","0.4215","0.075","0.2936507936507936"
"Andrea Esser","Female","21st","Philosopher","Germany","esser, german, investigative, magazine, spiegel","0.01","0.925","0.064","0.8126","0.11166666666666666","0.31266666666666665"
"Angelika Krebs","Female","21st","Philosopher","Germany","krebs, philosophy, ethics, bremen, animals","0.01","0.818","0.172","0.9843","0.17892156862745098","0.3681372549019608"
"Diana Maffia","Female","21st","Philosopher","Argentina","maffia, buenos, aires, gender, epistemology","0.029","0.888","0.083","0.8689","0.09818840579710145","0.32789855072463764"
"Analía Saavedra","Female","21st","Philosopher","Argentina","bolivian, saavedra, bolivia, journalism, explores","0.0","0.818","0.182","0.9881","0.19114583333333332","0.45156250000000003"
"Beatriz Sarlo","Female","21st","Philosopher","Argentina","sarlo, dictatorship, cultural, past, argentine","0.063","0.823","0.114","0.91","0.05744047619047621","0.39047619047619037"
"Djamila Ribeiro","Female","21st","Philosopher","Brasil","ribeiro, djamila, racism, activism, brazilian","0.011","0.83","0.158","0.9801","0.06177536231884059","0.3793478260869565"
"Maria Rita Kehl","Female","21st","Philosopher","Brasil","kehl, psychoanalysis, paulo, são, usp","0.043","0.872","0.085","0.886","0.05138888888888889","0.3412698412698413"
"Samantha Brennan","Female","21st","Philosopher","Canada","brennan, philosophy, ethics, canadian, western","0.0","0.882","0.118","0.969","0.10579710144927536","0.32065217391304346"
"Adrien Wing","Female","21st","Philosopher","Canada","wing, law, race, rights, constitutional","0.034","0.884","0.082","0.9053","0.07083333333333333","0.2820987654320988"
"Amelia H. Kearns","Female","21st","Philosopher","Canada","kearns, young, adult, storytelling, amelia","0.01","0.797","0.193","0.9867","0.17849462365591395","0.4825268817204301"
"Li Yinhe","Female","21st","Philosopher","China","yinhe, li, sexual, xiaobo, china","0.034","0.878","0.088","0.8674","0.20390151515151517","0.4356439393939394"
"Zhang Yan","Female","21st","Philosopher","China","han, cao, dynasty, yan, zhang","0.091","0.788","0.12","0.7479","0.022766457680250783","0.49384796238244516"
"Anna Wu","Female","21st","Philosopher","China","chennault, china, relations, anna, lobbyist","0.076","0.792","0.132","0.8932","0.17460317460317457","0.41706349206349214"
"Kim Hye-won","Female","21st","Philosopher","South Korea","hye, korean, kim, won, novel","0.045","0.82","0.134","0.9423","0.1","0.4381410256410256"
"Kim Yong-ok","Female","21st","Philosopher","South Korea","lectures, korean, ol, korea, philosophy","0.05","0.804","0.146","0.9705","0.11932142857142856","0.39837698412698413"
"Bae Eun-kyung","Female","21st","Philosopher","South Korea","bae, eun, kyung, insert, personal","0.057","0.822","0.121","0.9287","0.1373655913978495","0.4551075268817204"
"Choi Hye-young","Female","21st","Philosopher","South Korea","choi, korean, hye, depths, intergenerational","0.057","0.789","0.154","0.9559","0.08125000000000002","0.4541666666666666"
"Choi Sung-Mok","Female","21st","Philosopher","South Korea","choi, korean, french, literature, korea","0.075","0.859","0.066","-0.0","0.1117283950617284","0.3895061728395061"
"Linda Martín Alcoff","Female","21st","Philosopher","United States","alcoff, knowledge, race, philosophy, feminist","0.035","0.935","0.03","-0.2732","0.08684210526315789","0.3052631578947369"
"Nancy Fraser","Female","21st","Philosopher","United States","fraser, redistribution, theorist, postsocialist, bryn","0.067","0.849","0.084","0.5423","0.086969696969697","0.362121212121212"
"Sally Haslanger","Female","21st","Philosopher","United States","haslanger, philosophy, feminist, fellowship, social","0.01","0.912","0.079","0.931","0.10500000000000001","0.25166666666666665"
"Catherine Malabou","Female","21st","Philosopher","France","plasticity, malabou, hegel, brain, concept","0.041","0.833","0.126","0.955","0.13493589743589743","0.31762820512820517"
"Barbara Cassin","Female","21st","Philosopher","France","cassin, sophistry, rhetoric, des, philosophical","0.0","0.909","0.091","0.9552","0.10416666666666667","0.30902777777777773"
"Elisabeth de Fontenay","Female","21st","Philosopher","France","fontenay, elisabeth, levinas, silence, animals","0.031","0.842","0.127","0.9729","0.17852564102564106","0.41506410256410253"
"Monique David-Ménard","Female","21st","Philosopher","France","psychoanalysis, ménard, david, aesthetics, psychoanalytic","0.021","0.87","0.109","0.9607","0.10760869565217392","0.2960144927536232"
"Donatella Di Cesare","Female","21st","Philosopher","Italy","cesare, di, heidegger, philosophical, rome","0.0","0.916","0.084","0.9432","0.06861111111111111","0.23388888888888892"
"Chiara Bottici","Female","21st","Philosopher","Italy","bottici, imagination, images, imaginative, philosophy","0.011","0.894","0.096","0.9313","0.1601232101232101","0.41408591408591405"
"Roberta De Monticelli","Female","21st","Philosopher","Italy","person, monticelli, philosophy, husserl, pavia","0.0","0.817","0.183","0.9892","0.15579710144927536","0.35688405797101447"
"Kojin Karatani","Female","21st","Philosopher","Japan","karatani, japanese, radical, structures, kojin","0.042","0.812","0.146","0.9699","0.10845424690252277","0.3121271831616659"
"Yoko Arisaka","Female","21st","Philosopher","Japan","science, arisaka, medical, japan, scientific","0.081","0.865","0.054","-0.7906","0.11277777777777777","0.35904761904761906"
"Yuriko Saito","Female","21st","Philosopher","Japan","aesthetics, saito, everyday, aesthetic, mindful","0.01","0.846","0.144","0.9757","0.07768817204301078","0.43064516129032254"
"Asha Bhandary","Female","21st","Philosopher","Japan","bhandary, care, ethics, philosophy, dependency","0.02","0.797","0.183","0.9895","0.07626984126984128","0.3062698412698413"
"Ayako Kano","Female","21st","Philosopher","Japan","kano, representation, ayako, studies, sexual","0.109","0.816","0.075","-0.8692","0.09967948717948719","0.26057692307692304"
"Alejandra Velázquez","Female","21st","Philosopher","Mexico","velázquez, violence, latin, survivors, gender","0.058","0.852","0.09","0.5994","0.06626984126984127","0.3611111111111111"
"Ana Laura P. A.","Female","21st","Philosopher","Mexico","bolivian, laura, ana, canadian, ayllón","0.014","0.865","0.122","0.9643","0.1353650137741047","0.38922176308539935"
"Ana María Martínez de la Escalera","Female","21st","Philosopher","Mexico","escalera, martínez, feminist, philosophy, mexican","0.035","0.822","0.143","0.9709","0.11697530864197532","0.39598765432098765"
"Marli Huijer","Female","21st","Philosopher","Netherlands","huijer, philosophy, public, healthcare, ethics","0.02","0.892","0.088","0.9381","0.1142857142857143","0.31111111111111106"
"Amanda van der Goot","Female","21st","Philosopher","Netherlands","goot, historical, der, dutch, van","0.01","0.823","0.167","0.9861","0.1600694444444444","0.38888888888888884"
"Beatrice de Graaf","Female","21st","Philosopher","Netherlands","graaf, security, terrorism, counterterrorism, radicalization","0.065","0.808","0.127","0.8479","0.07634615384615386","0.3092307692307692"
"Camilla Serck-Hanssen","Female","21st","Philosopher","Norway","hanssen, serck, philosophy, logic, oslo","0.013","0.92","0.067","0.8591","0.07875000000000001","0.20541666666666666"
"Amanda Simonsen","Female","21st","Philosopher","Norway","simonsen, danish, denmark, details, characters","0.018","0.844","0.138","0.9722","0.10757875457875457","0.3765091575091574"
"Andrea H. Solberg","Female","21st","Philosopher","Norway","solberg, young, adult, literature, writing","0.033","0.793","0.174","0.979","0.15096153846153845","0.49647435897435904"
"Anna O. K. Rømo","Female","21st","Philosopher","Norway","rømo, young, norwegian, adult, emotional","0.032","0.771","0.196","0.986","0.09671052631578947","0.43311403508771934"
"Anne Granberg","Female","21st","Philosopher","Norway","swedish, granberg, children, adult, young","0.014","0.871","0.115","0.9217","0.21666666666666662","0.5700757575757577"
